,name,artist,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,spotify_id,release_date_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,10,11,12,genres_together,artist_id,artist_followers,artist_popularity
396,Flying Nimbus,Jazzinuf,Flying Nimbus,2020-02-27,0.03973735017579092,0.35,0.379,0.607,0.295,0.0575,0.099,0.6742812659383137,0.05332618025751073,0.362,0.4008310985479935,4,2xtUsdjtXMZQSEfRxRQSMP,2020,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",6rJ1GwtHin2BJbKLuNn9pi,48958,59
397,ILL LUMINATION,Jazzinuf,ILL LUMINATION,2019-08-23,0.07597016419844842,0.32,0.269,0.633,0.838,0.000348,0.115,0.9199527554827799,0.10225321888412016,0.479,0.41066898601145174,4,08zbrRIBgygfi2xLIaniSU,2019,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",6rJ1GwtHin2BJbKLuNn9pi,48958,59
398,Consensualrap,Cookin Soul,"Whateva, Vol. 2",2019-07-31,0.10953473580592345,0.39,0.829,0.707,0.478,0.854,0.0999,0.8480927710519958,0.05321888412017167,0.225,0.4252277065062453,4,7vbVtSZfxp4NSJkhILii1x,2019,spanish hip hop,trap latino,,,,,,,,,,,,"spanish hip hop,trap latino",06s35sbFfZJUEwFjAaZfiW,53086,58
399,Korean Chick,Cookin Soul,Lo-Bap Beats,2019-10-30,0.10944729868660985,0.29,0.0841,0.549,0.602,0.938,0.116,0.8129546613695541,0.1781115879828326,0.378,0.8696334952042714,4,6Je2mm0lpyZYOLgvbrqOne,2019,spanish hip hop,trap latino,,,,,,,,,,,,"spanish hip hop,trap latino",06s35sbFfZJUEwFjAaZfiW,53086,58
400,Fallin',Cookin Soul,4 Dilla Vol. 1-4,2020-02-19,0.055886422002563885,0.26,0.394,0.64,0.577,0.78,0.13,0.803827879633855,0.03487124463519313,0.203,0.4446618830180474,4,1bp2zhKVi7SDuqA3WbG4oP,2020,spanish hip hop,trap latino,,,,,,,,,,,,"spanish hip hop,trap latino",06s35sbFfZJUEwFjAaZfiW,53086,58
401,Crème De La Crema,Cookin Soul,"Tapas Beats, Vol. 1",2020-05-26,0.12534675164050368,0.28,0.525,0.563,0.717,0.816,0.184,0.9441655705580759,0.1963519313304721,0.503,0.7245826387378898,4,3dpcXAQomoXHTJ6ILSUaDq,2020,spanish hip hop,trap latino,,,,,,,,,,,,"spanish hip hop,trap latino",06s35sbFfZJUEwFjAaZfiW,53086,58
402,Butter,Cookin Soul,Lo-Bap Beats,2019-10-30,0.06144996128792056,0.24,0.474,0.685,0.722,0.904,0.377,0.8395565457815477,0.054935622317596564,0.403,0.39661279022009616,4,6ZtlvutyAoJOnfra3ejCkX,2019,spanish hip hop,trap latino,,,,,,,,,,,,"spanish hip hop,trap latino",06s35sbFfZJUEwFjAaZfiW,53086,58
403,Naan de Coco,Cookin Soul,Lo-Bap Beats,2019-10-30,0.14215301213824655,0.23,0.00478,0.806,0.819,0.884,0.107,0.9141814082087348,0.1630901287553648,0.357,0.840259959894663,4,5o9biDMUmJNqA4GNZlRfUb,2019,spanish hip hop,trap latino,,,,,,,,,,,,"spanish hip hop,trap latino",06s35sbFfZJUEwFjAaZfiW,53086,58
404,Why,Turnawai,Why,2020-01-07,0.037667064834623974,0.25,0.678,0.689,0.513,0.557,0.121,0.7484229458030226,0.061480686695278966,0.496,0.40592882510690725,4,28CReYyH0xYTCcwjpCx3VL,2020,,,,,,,,,,,,,,,2hK4k62ScTyR44cyC9YQSo,86,20
405,but_the[thingis],Turnawai,Whereabouts_unknown,2020-05-29,0.05378511058680179,0.21,0.281,0.635,0.587,0.00223,0.234,0.7915872547177408,0.4409871244635193,0.516,0.4054649561498876,4,5yqBzMoOCWAX8ZfOXBLnyR,2020,,,,,,,,,,,,,,,2hK4k62ScTyR44cyC9YQSo,86,20
406,Cosmic Lines,Size D,Space Dealers,2019-10-17,0.1163506002840296,0.28,0.978,0.432,0.721,0.379,0.137,0.8054116446997557,0.08744635193133048,0.524,0.7519992268850716,4,0T2QXVdBgIjnpIXq0pmHWs,2019,phonk,,,,,,,,,,,,,phonk,5ElUYEIrC8TJoxhefnV4qO,69,18
407,Longing,brandonhult.,Bloom,2017-05-26,0.17952814981645257,0.24,0.961,0.553,0.256,0.816,0.104,0.6381499476552223,0.08218884120171674,0.126,0.8313304824720349,4,1eIxRHo7J4E1PwHuph4Y39,2017,,,,,,,,,,,,,,,5ftzpFVjwjhQKlpeK1eVYy,598,30
408,Dawn,brandonhult.,Tunnel Vision,2020-04-17,0.06345537392766129,0.2,0.559,0.585,0.782,0.913,0.227,0.7018226719995704,0.04227467811158798,0.269,0.6757990867579909,4,2bUtSn2A7zp44MlAUOgDql,2020,,,,,,,,,,,,,,,5ftzpFVjwjhQKlpeK1eVYy,598,30
409,Alone Forever,SPEECHLESS,Isolation,2020-05-15,0.022622239208214576,0.35,0.958,0.755,0.251,0.77,0.105,0.7468660242128151,0.08165236051502145,0.0583,0.5322316445604116,4,4KLXhuPL5YS4mYZFL8XGBM,2020,japanese chillhop,lo-fi beats,,,,,,,,,,,,"japanese chillhop,lo-fi beats",0RUwm9ukhlW1oXDzXxj3C0,11333,62
410,Late Night Adventure,SPEECHLESS,Future Feelings,2020-04-12,0.059183647566357016,0.6,0.843,0.764,0.304,0.654,0.073,0.646283520790272,0.04388412017167381,0.224,0.478234398782344,4,1n0aCcxgo2AxU5hWN206wf,2020,japanese chillhop,lo-fi beats,,,,,,,,,,,,"japanese chillhop,lo-fi beats",0RUwm9ukhlW1oXDzXxj3C0,11333,62
411,After Thought,SPEECHLESS,Future Feelings,2020-04-12,0.0071867670971299475,0.59,0.523,0.395,0.251,0.611,0.105,0.711003140686656,0.04967811158798283,0.195,0.9475199922688506,4,7l59mqQZxAgLKPdd6atRZ3,2020,japanese chillhop,lo-fi beats,,,,,,,,,,,,"japanese chillhop,lo-fi beats",0RUwm9ukhlW1oXDzXxj3C0,11333,62
412,Cozier,homieunculus,Cozier,2020-05-29,0.03565319053817547,0.52,0.239,0.683,0.171,0.945,0.111,0.6195742624755052,0.07575107296137339,0.392,0.420473049696794,4,4dQkIxZr4Mx9WTOODMEkET,2020,,,,,,,,,,,,,,,2NCbESF6hLETOpmvwwiaqz,321,47
413,Cherry Blossom Bike Ride,Ryan Celsius Sounds,Cherry Blossom Bike Ride,2020-05-08,0.02507611965346695,0.28,0.132,0.842,0.534,0.624,0.104,0.7878291681206882,0.035300429184549356,0.962,0.618443623009833,4,1PIhTUsId7akvXbiuPmULg,2020,phonk,,,,,,,,,,,,,phonk,2AtYJoC6VmUtkxonmVnbVR,11280,43
414,cabana,junyii.,junyii ~ oceans,2020-05-16,0.0890702190581894,0.29,0.612,0.758,0.307,0.17,0.366,0.6871124473196789,0.09281115879828325,0.399,0.5843492546688893,4,3mbVznOBEq2nrKZsrrJyv2,2020,,,,,,,,,,,,,,,5V9nIniPnGHfOIEQrPiAre,825,45
415,Kona,HONÜ,Hilo,2020-01-10,0.2164237936145518,0.28,0.17,0.821,0.569,0.847,0.0855,0.7228411134673717,0.05922746781115879,0.776,0.42529052209417506,4,6ukAuZVdea8YQZmf9qfFYD,2020,focus beats,,,,,,,,,,,,,focus beats,5U96ytItXSJmQBUOOhMxKq,1340,35
416,Death,mndbd,Lost & Found: SIDE B,2020-05-01,0.08309769969862399,0.21,0.125,0.547,0.657,0.848,0.805,0.7420878855394195,0.1276824034334764,0.633,0.6748423570341379,4,6gEebapuqZEjL49A9ashqu,2020,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",2mqFsaoDarpyIIRowWT3Ci,4705,36
417,Ivory,David Chief,Gems,2020-05-08,0.002592087504812567,0.2,0.982,0.704,0.342,0.916,0.11,0.7755885432045742,0.09678111587982832,0.853,0.41795076224299965,4,65aoO5tohUqoPiEMX6dtPM,2020,,,,,,,,,,,,,,,74MxkvPdj4ymZu9WZLxZZU,1136,39
418,rainy day,hiyasu,rainy day,2019-09-06,0.09730200075872855,0.21,0.202,0.676,0.425,0.109,0.386,0.7188951225404665,0.03487124463519313,0.036,0.6766011934961706,4,2zyC49M8KHUkPKsSPVSKaq,2019,,,,,,,,,,,,,,,7lNkPk6OeVKmPuLs1aRGNc,1526,45
419,Ukulele and Chill,Cody G,Ukulele and Chill,2017-04-29,0.14941452386962845,0.56,0.0163,0.726,0.846,0.727,0.381,0.9143961560142807,0.09688841201716739,0.689,0.43497378657196006,4,0sRg0YVlQNN3klM0NtysR4,2017,,,,,,,,,,,,,,,26HkLAAIMh5qOFet57d1rg,6958,46
420,Waves Calling,Mondo Loops,Terrapin,2020-05-22,0.09965716187572365,0.56,0.895,0.612,0.139,0.901,0.113,0.45188306981988025,0.061480686695278966,0.081,0.376859703800343,4,0uHgi8yg7NEQVIDvohLUlu,2020,,,,,,,,,,,,,,,1XFN3VcuKr4tsTtQlRiTgK,13167,64
421,Starside Groove,Mondo Loops,Terrapin,2020-05-22,0.18796301127797813,0.59,0.904,0.628,0.177,0.93,0.103,0.5817518052237403,0.03916309012875536,0.34,0.38661061583436007,4,7DGLQE6xCLVtlXiNZP00ee,2020,,,,,,,,,,,,,,,1XFN3VcuKr4tsTtQlRiTgK,13167,64
422,Sun,kudo,Staring Through,2020-07-23,0.1287032088012512,0.6,0.908,0.573,0.168,0.914,0.319,0.4981343784393203,0.0351931330472103,0.137,0.3624217825131067,4,12p9iameBtppGCoMPlLVxz,2020,,,,,,,,,,,,,,,2Gq799yTibgF2YWweyB16G,599,63
423,A Meditation,Kanisan,A Way of Existing,2020-05-02,0.039036442945164236,0.59,0.916,0.655,0.079,0.831,0.0718,0.5702627976270367,0.029613733905579396,0.166,0.5022541132130173,4,4oSn2W0GSpYhMMAFKswa4L,2020,lo-fi beats,,,,,,,,,,,,,lo-fi beats,0Q6S7QIOyuvDYzbhpvM5FO,1733,63
424,Rackets,Tom Doolie,Naoko,2020-06-21,0.06613348827566949,0.6,0.86,0.573,0.491,0.929,0.101,0.6098837677502482,0.054613733905579394,0.321,0.3767968882124133,4,7cc14x1ggQ0XsQsLJ06jpe,2020,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",4C7NcNb9V6lakzMGHQlm8i,4415,65
425,Nightlight,brillion.,Bedtime Stories Pt. 2,2020-05-06,0.13437251879545495,0.6,0.55,0.745,0.314,0.892,0.118,0.609964298177328,0.042381974248927035,0.106,0.5796912372254838,4,5IxvyqAw1Kg7eNWORmdR3R,2020,lo-fi beats,,,,,,,,,,,,,lo-fi beats,77aATgrzmuoRjmqxPcEIHU,4352,68
426,Magnolia,Hazy Year,Magnolia,2018-03-24,0.13507765685443554,0.54,0.842,0.666,0.35,0.946,0.0817,0.6517864333073846,0.07746781115879828,0.113,0.3865478002464304,4,0VnLE6ylT36DroSjx1eg2K,2018,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",1FtS4zSQaKNwJDXcXWX9CD,7523,55
427,An Unknown Journey,TABAL,Inside Space,2020-08-08,0.11019615530524722,0.61,0.798,0.57,0.14,0.954,0.116,0.5847851179770757,0.09688841201716739,0.239,0.8121524002802541,4,0iXKeIzH0vQWpHu87u0VbO,2020,lo-fi beats,,,,,,,,,,,,,lo-fi beats,3xGCm4ewXGKJFwrrwummsJ,1246,63
428,Nobody.knows,Brenky,Statera,2018-10-05,0.06339755260682489,0.47,0.776,0.477,0.13,0.94,0.142,0.6456124338979411,0.1405579399141631,0.45,0.7182382643569858,4,4CduCTp03yeKuNibmxhobL,2018,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",3U6rNiL0weudbwLofMicVq,5665,60
429,Coffee.,Aso,Coffee.,2019-02-07,0.05192495638721105,0.43,0.935,0.526,0.186,0.621,0.127,0.7104662711727914,0.25321888412017163,0.465,0.7962938803121451,4,6qh165jrr1UqE3rrhvzIF3,2019,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",45Ui3GdcxzbdJhhTtZLXO8,23221,65
430,Cloyster,HM Surf,Cocobolo,2020-08-20,0.0703459830400194,0.63,0.94,0.593,0.162,0.849,0.0823,0.4597213647223042,0.041952789699570815,0.585,0.8213186441496944,4,3Ur5izeIbs256n8pCMyBmi,2020,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",6TeBxtluBMQixZcKkJ3ZrB,17789,70
431,Aislin,ENRA,Tomorrows That Follow,2020-04-20,0.10010986050958917,0.59,0.352,0.709,0.256,0.722,0.0976,0.7235390438353958,0.1759656652360515,0.248,0.4106641540431495,4,4cIipmyWE4ARylVMwcRBlm,2020,lo-fi beats,,,,,,,,,,,,,lo-fi beats,1jDbZQQs4VNtiC4AerpIg4,2175,63
432,Breathe,mell-ø,Afloat Again,2020-03-15,0.08718185933623944,0.63,0.902,0.732,0.293,0.948,0.108,0.7348133036265535,0.14163090128755365,0.174,0.7562127032446667,4,3l8dpFJECmgLJK7gQtVL6p,2020,lo-fi beats,,,,,,,,,,,,,lo-fi beats,6bA2OonnJsG1tN9yClu2aC,6633,68
433,Violet,Lilac,Florist,2020-08-04,0.04648270084799903,0.59,0.576,0.826,0.209,0.933,0.111,0.7836952728639305,0.4667381974248927,0.114,0.3865188084366167,4,5w2XdpmPYyE1HrHj834oF5,2020,lo-fi beats,,,,,,,,,,,,,lo-fi beats,3wKV11EdqfY7lFaUeDUEC1,5512,63
434,Smells Like Teen Spirit - Radio Edit,Patti Smith,Outside Society,2011-08-23,0.4019484374845751,0.52,0.32,0.461,0.495,0.0,0.0868,0.8584811961452768,0.041738197424892695,0.43,0.48285859244763357,4,58cKWhCT3I4yhxtNpBlMli,2011,art punk,art rock,dance rock,folk rock,permanent wave,protopunk,rock,,,,,,,"art punk,art rock,dance rock,folk rock,permanent wave,protopunk,rock",0vYkHhJ48Bs3jWcvZXvOrP,654058,63
435,Dancing Barefoot,Patti Smith,Wave,1979,0.2705107032905973,0.6,0.235,0.492,0.639,0.0,0.0738,0.7771991517461679,0.0342274678111588,0.792,0.5581841463120002,4,4kPSjEg8u1U4pg2dHHMmtf,1979,art punk,art rock,dance rock,folk rock,permanent wave,protopunk,rock,,,,,,,"art punk,art rock,dance rock,folk rock,permanent wave,protopunk,rock",0vYkHhJ48Bs3jWcvZXvOrP,654058,63
436,Pissing In a River,Patti Smith,Radio Ethiopia,1976,0.32146821026088696,0.38,0.509,0.357,0.559,0.0,0.0565,0.8437709714653854,0.034442060085836904,0.173,0.5454760696769828,4,5UYo2NoLUzBlP09NGJRGsc,1976,art punk,art rock,dance rock,folk rock,permanent wave,protopunk,rock,,,,,,,"art punk,art rock,dance rock,folk rock,permanent wave,protopunk,rock",0vYkHhJ48Bs3jWcvZXvOrP,654058,63
437,Hidden Place,Björk,Vespertine,2001,0.3721069948285175,0.38,0.0516,0.49,0.793,0.00327,0.112,0.7659517354307035,0.19313304721030042,0.447,0.7239883066367084,4,5bnX0zhTVV1H5gNVjVhgaL,2001,alternative dance,art pop,dance pop,electronica,electropop,experimental pop,experimental vocal,icelandic experimental,icelandic pop,metropopolis,permanent wave,pop rock,trip hop,"alternative dance,art pop,dance pop,electronica,electropop,experimental pop,experimental vocal,icelandic experimental,icelandic pop,metropopolis,permanent wave,pop rock,trip hop",7w29UYBi0qsHi5RTcv3lmA,1196468,65
438,Human Behaviour,Björk,Debut,1993-07-05,0.2646256210503454,0.49,0.0396,0.681,0.65,0.0358,0.101,0.6512227203178267,0.03841201716738197,0.508,0.5288782585586238,4,5OnyZ56HLhrWOXdzeETqLk,1993,alternative dance,art pop,dance pop,electronica,electropop,experimental pop,experimental vocal,icelandic experimental,icelandic pop,metropopolis,permanent wave,pop rock,trip hop,"alternative dance,art pop,dance pop,electronica,electropop,experimental pop,experimental vocal,icelandic experimental,icelandic pop,metropopolis,permanent wave,pop rock,trip hop",7w29UYBi0qsHi5RTcv3lmA,1196468,65
439,Sour Times,Portishead,Dummy,1994-01-01,0.2644930550952571,0.59,0.0508,0.698,0.633,0.272,0.264,0.8648162564088798,0.04356223175965665,0.55,0.45461573772076047,4,6vTtCOimcPs5H1Jr9d0Aep,1994,art pop,electronica,laboratorio,trip hop,,,,,,,,,,"art pop,electronica,laboratorio,trip hop",6liAMWkVf5LH7YR9yfFy1Y,1242644,64
440,Wandering Star,Portishead,Dummy,1994-01-01,0.3222212977078782,0.55,0.504,0.639,0.37,0.587,0.117,0.7519931280702226,0.07757510729613734,0.707,0.3872919233649827,4,7h14W1uQK7sjpVI1oVTobt,1994,art pop,electronica,laboratorio,trip hop,,,,,,,,,,"art pop,electronica,laboratorio,trip hop",6liAMWkVf5LH7YR9yfFy1Y,1242644,64
441,Roads,Portishead,Dummy,1994-01-01,0.3374142023266735,0.62,0.778,0.607,0.294,0.162,0.106,0.7264112957345717,0.08197424892703861,0.192,0.3676306443429731,4,2sW8fmnISifQTRgnRrQTYW,1994,art pop,electronica,laboratorio,trip hop,,,,,,,,,,"art pop,electronica,laboratorio,trip hop",6liAMWkVf5LH7YR9yfFy1Y,1242644,64
442,Glory Box,Portishead,Dummy,1994-01-01,0.3439762171035467,0.67,0.177,0.51,0.434,0.516,0.0603,0.7755885432045742,0.03873390557939914,0.207,0.5783624459423545,4,3Ty7OTBNSigGEpeW2PqcsC,1994,art pop,electronica,laboratorio,trip hop,,,,,,,,,,"art pop,electronica,laboratorio,trip hop",6liAMWkVf5LH7YR9yfFy1Y,1242644,64
443,Some Velvet Morning,Nancy Sinatra,Nancy & Lee,1968-01-01,0.2212821948409279,0.55,0.5,0.28,0.48,0.0,0.168,0.8182965130325074,0.03412017167381974,0.345,0.6072527844217341,3,0NWDIJCR2vOYJN8ipD8Ktb,1968,adult standards,brill building pop,folk rock,lounge,vocal jazz,,,,,,,,,"adult standards,brill building pop,folk rock,lounge,vocal jazz",3IZrrNonYELubLPJmqOci2,262785,66
444,Love Will Tear Us Apart,Nouvelle Vague,Nouvelle Vague,2004-05-11,0.1879996784570451,0.3,0.78,0.763,0.419,0.0947,0.204,0.7899229592247604,0.03690987124463519,0.689,0.6280833997728975,4,6kVauIy0iOT2u1Gs8TBIqJ,2004,electronica,lounge,nu jazz,,,,,,,,,,,"electronica,lounge,nu jazz",4h7NLIlg1oYdEtfQJfyto0,266227,59
445,Dance With Me,Nouvelle Vague,Bande à Part,2006-06-26,0.21958986349937454,0.33,0.792,0.679,0.462,0.00256,0.122,0.8433951628056799,0.030472103004291845,0.292,0.60899712497886,4,4YQhGLwuomdg5Ca1B6Rn1n,2006,electronica,lounge,nu jazz,,,,,,,,,,,"electronica,lounge,nu jazz",4h7NLIlg1oYdEtfQJfyto0,266227,59
446,"Mama, You Been on My Mind - Studio Outtake - 1993",Jeff Buckley,Grace (Legacy Edition),1994-08-23,0.1986613659088313,0.55,0.962,0.367,0.0527,0.00679,0.109,0.5694306498805465,0.05021459227467811,0.108,0.8220337754584329,1,4yg2qSpnVAbQLPjCJTWwtY,1994,melancholia,permanent wave,rock,singer-songwriter,,,,,,,,,,"melancholia,permanent wave,rock,singer-songwriter",3nnQpaTvKb5jCQabZefACI,681006,65
447,Hallelujah,Jeff Buckley,Grace,1994,0.49233726471305816,0.72,0.931,0.323,0.136,0.00119,0.176,0.7668375701285802,0.03412017167381974,0.0828,0.4681210891256553,3,3pRaLNL3b8x5uBOcsgvdqM,1994,melancholia,permanent wave,rock,singer-songwriter,,,,,,,,,,"melancholia,permanent wave,rock,singer-songwriter",3nnQpaTvKb5jCQabZefACI,681006,65
448,Billie Holiday,Warpaint,Exquisite Corpse,2009,0.47992683487500015,0.57,0.64,0.518,0.385,0.000536,0.0931,0.7454970069524601,0.030686695278969955,0.262,0.4874392983982025,4,6jOpA0UG23yw4MyXQKa6iz,2009,alternative dance,art pop,chillwave,dance-punk,dream pop,electronica,indie pop,indie rock,la indie,modern dream pop,modern rock,new rave,nu gaze,"alternative dance,art pop,chillwave,dance-punk,dream pop,electronica,indie pop,indie rock,la indie,modern dream pop,modern rock,new rave,nu gaze",3AmgGrYHXqgbmZ2yKoIVzO,385621,56
449,You Look Like Rain,Morphine,Good,1993,0.21904549691784153,0.5,0.654,0.56,0.184,8.46e-05,0.142,0.5260247496845891,0.06566523605150214,0.31,0.4860766833369573,4,5QH3pNXpDzSIMziqX9lL1l,1993,alternative rock,blues rock,boston rock,,,,,,,,,,,"alternative rock,blues rock,boston rock",3QgSmABpItIdj908ek80n5,200388,54
450,Spooky (Single Version),Dusty Springfield,Love Songs,2020-01-31,0.14132941088535725,0.53,0.419,0.776,0.47,0.0,0.139,0.7674281265938313,0.03412017167381974,0.963,0.513778357613974,4,4RYwE31p4KflK1h7J7m1Yt,2020,adult standards,brill building pop,british invasion,folk,folk rock,mellow gold,motown,soul,vocal jazz,,,,,"adult standards,brill building pop,british invasion,folk,folk rock,mellow gold,motown,soul,vocal jazz",5zaXYwewAXedKNCff45U5l,279328,67
451,This Mess We're In,PJ Harvey,"Stories From The City, Stories From The Sea",2000-01-01,0.24132785958162747,0.61,0.0266,0.541,0.572,0.186,0.0925,0.7855206292110702,0.029721030042918452,0.406,0.610287260515571,4,3vNFsxBbA4dPkymPF5Jm1b,2000,alternative rock,art pop,art rock,chamber psych,indie rock,lilith,melancholia,permanent wave,piano rock,rock,singer-songwriter,,,"alternative rock,art pop,art rock,chamber psych,indie rock,lilith,melancholia,permanent wave,piano rock,rock,singer-songwriter",12VaqyEhgwDRuFfEqbnrpz,649831,63
452,Femme Fatale,The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,1967-03-12,0.13296224267749382,0.57,0.913,0.55,0.145,0.0,0.118,0.621265401444179,0.03562231759656652,0.138,0.5021284820371579,4,3PG7BAJG9WkmNOJOlc4uAo,1967,alternative rock,art rock,classic rock,folk rock,melancholia,permanent wave,protopunk,psychedelic rock,rock,,,,,"alternative rock,art rock,classic rock,folk rock,melancholia,permanent wave,protopunk,psychedelic rock,rock",1nJvji2KIlWSseXRSlNYsC,1162556,69
453,Pale Blue Eyes,The Velvet Underground,The Velvet Underground,1969-03,0.38756362108137155,0.0,0.913,0.636,0.107,0.00123,0.103,0.5411376264998792,0.03969957081545064,0.31,0.3993186924693774,4,2qeDTMNUSAF9OBYiXkuSqY,1969,alternative rock,art rock,classic rock,folk rock,melancholia,permanent wave,protopunk,psychedelic rock,rock,,,,,"alternative rock,art rock,classic rock,folk rock,melancholia,permanent wave,protopunk,psychedelic rock,rock",1nJvji2KIlWSseXRSlNYsC,1162556,69
454,Just Like Honey,The Jesus and Mary Chain,Psychocandy (Expanded Version),1985-11-18,0.1660938595167548,0.63,8.02e-05,0.341,0.552,0.616,0.0591,0.7621936488336509,0.0453862660944206,0.486,0.5864125051339663,4,1LwP9g1Hjbs64jXM2Qsxry,1985,alternative rock,art rock,dance rock,new wave,noise pop,nu gaze,post-punk,punk,rock,scottish indie,shoegaze,uk post-punk,,"alternative rock,art rock,dance rock,new wave,noise pop,nu gaze,post-punk,punk,rock,scottish indie,shoegaze,uk post-punk",4rjlerN21ygkIhmUv55irs,298230,57
455,A Minha Menina,Os Mutantes,"""Os Mutantes""",1968-01-01,0.31063728967494547,0.52,0.0555,0.463,0.926,0.0,0.478,0.9581241779185569,0.13090128755364805,0.437,0.44066101326375295,4,0lGEWOZvMexZFXckBJxlVO,1968,bossa nova,brazilian indie,brazilian psychedelic,brazilian rock,mpb,psychedelic rock,tropicalia,,,,,,,"bossa nova,brazilian indie,brazilian psychedelic,brazilian rock,mpb,psychedelic rock,tropicalia",5C0gCCG8N5Dh5dZytIgzLX,198462,52
456,Le temps de l'amour - Fox Medium,Françoise Hardy,Françoise Hardy (Tous les garçons et les filles),1962-06-30,0.11297298898151269,0.59,0.796,0.588,0.414,0.0,0.152,0.772582073926932,0.036051502145922745,0.709,0.6389263366432316,4,6rqUOLt9dpfMANLMKTzoWj,1962,chanson,ye ye,,,,,,,,,,,,"chanson,ye ye",7x3f7c0fBanNlQwpx1255g,215505,60
457,I Heard It Through The Grapevine,The Slits,Cut (Deluxe Edition),1979,0.24538945480135554,0.51,0.000486,0.714,0.665,0.539,0.0728,0.823665208171154,0.21244635193133046,0.885,0.6277886497064579,4,2tlQN0gUJz6tW7bPunEaid,1979,alternative rock,dance rock,dance-punk,experimental,no wave,post-punk,punk,riot grrrl,uk post-punk,,,,,"alternative rock,dance rock,dance-punk,experimental,no wave,post-punk,punk,riot grrrl,uk post-punk",5O0RrEgz4NLCPLrDZiPggz,71423,44
458,I'll Be Your Woman,Michelle Gurevich,Party Girl,2007-05-01,0.33626764784277113,0.48,0.811,0.574,0.208,0.0158,0.26,0.6121654631841731,0.06233905579399141,0.158,0.5597158802638255,3,4j4RE1MZbyflx7ILiDv0CB,2007,slowcore,,,,,,,,,,,,,slowcore,2lP3Fx1aGCbQvH1F6i5Qeg,48917,52
459,Party Girl,Michelle Gurevich,Party Girl,2007-05-01,0.28457538701502366,0.52,0.71,0.696,0.253,0.00925,0.0967,0.6541755026440823,0.04259656652360515,0.415,0.6400763450991762,4,4otkGEyV72X9B5NLK6Dfyk,2007,slowcore,,,,,,,,,,,,,slowcore,2lP3Fx1aGCbQvH1F6i5Qeg,48917,52
460,Rabbit In Your Headlights,UNKLE,Psyence Fiction,1998-09-29,0.43921780445393405,0.55,0.0762,0.265,0.588,0.0113,0.128,0.8015730276756233,0.0536480686695279,0.171,0.543093909303955,3,2ovq5SIJ7zRgtLDR0zBHj7,1998,alternative dance,big beat,electronica,trip hop,,,,,,,,,,"alternative dance,big beat,electronica,trip hop",2nszamLjZFgu3Yx77mKxuC,258839,56
461,Lonely Soul,UNKLE,Psyence Fiction,1998-09-29,0.6604238443844921,0.53,0.0776,0.475,0.591,0.0549,0.109,0.8333020159450245,0.04012875536480687,0.123,0.4426517842042956,4,2HHC3GxRY2SxqRn6v6TvXX,1998,alternative dance,big beat,electronica,trip hop,,,,,,,,,,"alternative dance,big beat,electronica,trip hop",2nszamLjZFgu3Yx77mKxuC,258839,56
462,Lovely Head,Goldfrapp,Felt Mountain,2000-09-10,0.23284645900820922,0.5,0.682,0.481,0.413,0.939,0.149,0.7793734732773199,0.029828326180257506,0.053,0.5266893769176874,4,2YxXBLWd39JelHf6LhxZ2o,2000,alternative dance,art pop,big beat,chamber psych,dance pop,electronica,electropop,neo-synthpop,new rave,new wave pop,pop rock,trip hop,,"alternative dance,art pop,big beat,chamber psych,dance pop,electronica,electropop,neo-synthpop,new rave,new wave pop,pop rock,trip hop",5BKsn7SCN2XmbF7apdCpRS,405741,57
463,Baby,Donnie & Joe Emerson,Dreamin' Wild,1979,0.26204904658283046,0.56,0.96,0.508,0.325,0.00259,0.188,0.7320215821544572,0.03969957081545064,0.274,0.445444661883018,4,62wdQ5CInFr7cjISqrr46f,1979,soft rock,,,,,,,,,,,,,soft rock,7KGqvFukcZRbQ7YFsYrgPa,16150,45
464,The Only Thing,Sufjan Stevens,Carrie & Lowell,2015-03-31,0.3094300933179707,0.65,0.987,0.519,0.145,0.0643,0.108,0.518508576490484,0.042060085836909865,0.487,0.7681621608562247,4,6Rt6KwuF7I8ZkdZG2G0bYr,2015,baroque pop,chamber pop,freak folk,indie folk,singer-songwriter,,,,,,,,,"baroque pop,chamber pop,freak folk,indie folk,singer-songwriter",4MXUO7sVCaFgFjoTI5ox5c,1146532,74
