,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,streamstotal_weights
8613,Pray For Me (with Kendrick Lamar),The Weeknd,27401,2018-03-13,4ofvoCdXq99vpMZO4Cfp8x,2018,529002,Pray For Me (with Kendrick Lamar),2018-02-02,0.35184591595742226,0.01,0.0805,0.728,0.6679999999999999,1.49e-05,0.102,0.8543007222587,0.14881297046902142,0.162,0.2544981993839823,4,2018-01-01,canadian contemporary r&b,canadian pop,pop,,,,,,,,"canadian contemporary r&b,canadian pop,pop",1Xyo4u8uXC1ZmMpatF05PJ,23561616,0.9595959595959596,0.0007516509613486381
8636,Call Out My Name,The Weeknd,48020,2018-03-30,1gm616Plq4ScqNi7TVkZ5N,2018,1854547,"My Dear Melancholy,",2018-03-29,0.3952673161199993,0.01,0.218,0.489,0.598,0.0,0.35,0.8572882468811556,0.018529241459177764,0.172,0.4783759044838345,3,2018-01-01,canadian contemporary r&b,canadian pop,pop,,,,,,,,"canadian contemporary r&b,canadian pop,pop",1Xyo4u8uXC1ZmMpatF05PJ,23561616,0.9595959595959596,0.002635097854859212
8680,Try Me,The Weeknd,26152,2018-03-30,2poOAWEj1CStqTVPgIHZ8s,2018,233077,"My Dear Melancholy,",2018-03-29,0.37663250155781614,0.0,0.629,0.508,0.665,0.00124,0.142,0.8304005252790545,0.06687898089171976,0.124,0.1974397177809997,4,2018-01-01,canadian contemporary r&b,canadian pop,pop,,,,,,,,"canadian contemporary r&b,canadian pop,pop",1Xyo4u8uXC1ZmMpatF05PJ,23561616,0.9595959595959596,0.000331175593132458
8689,Wasted Times,The Weeknd,21818,2018-03-30,72TyiiduRmczEbDIEtKQdR,2018,151310,"My Dear Melancholy,",2018-03-30,0.3745477204598314,0.02,0.622,0.562,0.674,2.0399999999999998e-05,0.111,0.8205187130663165,0.08960625361899248,0.293,0.4025696360684435,4,2018-01-01,canadian contemporary r&b,canadian pop,pop,,,,,,,,"canadian contemporary r&b,canadian pop,pop",1Xyo4u8uXC1ZmMpatF05PJ,23561616,0.9595959595959596,0.0002149940963581658
8696,I Was Never There,The Weeknd,19410,2018-03-30,56d6kYZhfhzpoC3s1dRU2V,2018,57349,"My Dear Melancholy,",2018-03-29,0.42781605717377535,0.0,0.133,0.32,0.7340000000000001,0.000109,0.165,0.8870978332239002,0.0143312101910828,0.185,0.3400391525412405,4,2018-01-01,canadian contemporary r&b,canadian pop,pop,,,,,,,,"canadian contemporary r&b,canadian pop,pop",1Xyo4u8uXC1ZmMpatF05PJ,23561616,0.9595959595959596,8.148632894087934e-05
8699,Hurt You,The Weeknd,18672,2018-03-30,13wNEvWmBsWaWVtiLPRIW5,2018,35824,"My Dear Melancholy,",2018-03-30,0.3995061145885955,0.02,0.3,0.484,0.716,0.00214,0.11199999999999999,0.7829612606697309,0.20816444701795025,0.365,0.8130165496321934,4,2018-01-01,canadian contemporary r&b,canadian pop,pop,,,,,,,,"canadian contemporary r&b,canadian pop,pop",1Xyo4u8uXC1ZmMpatF05PJ,23561616,0.9595959595959596,5.09017811640667e-05
8701,I Feel It Coming,The Weeknd,83134,2017-03-13,5GXAXm5YOmYT0kL5jHvYBt,2017,4513676,Starboy,2016-11-24,0.4999243529613893,0.7,0.426,0.773,0.8190000000000001,0.0,0.0679,0.8239001969796456,0.1372321945570353,0.585,0.2040742695645783,4,2016-01-01,canadian contemporary r&b,canadian pop,pop,,,,,,,,"canadian contemporary r&b,canadian pop,pop",1Xyo4u8uXC1ZmMpatF05PJ,23561616,0.9595959595959596,0.010663077315793893
8762,Starboy,The Weeknd,38932,2017-03-13,5aAx2yezTd8zXrkmtKl66Z,2017,1645144,Starboy,2016-11-25,0.4006010734186564,0.04,0.165,0.6809999999999999,0.594,3.49e-06,0.134,0.7883782009192384,0.3746381007527504,0.535,0.8258647299744106,4,2016-01-01,canadian contemporary r&b,canadian pop,pop,,,,,,,,"canadian contemporary r&b,canadian pop,pop",1Xyo4u8uXC1ZmMpatF05PJ,23561616,0.9595959595959596,0.0038864769353437042
8822,Starboy,The Weeknd,18635,2017-05-03,7MXVkk9YMctZqd1Srtv4MB,2017,18635,Starboy,2016-11-25,0.4006010734186564,0.85,0.141,0.679,0.5870000000000001,6.35e-06,0.13699999999999998,0.7888049901510178,0.3659525188187609,0.486,0.8255239826018399,4,2016-01-01,canadian contemporary r&b,canadian pop,pop,,,,,,,,"canadian contemporary r&b,canadian pop,pop",1Xyo4u8uXC1ZmMpatF05PJ,23561616,0.9595959595959596,4.402319656524288e-05
8823,Don't Start Now,Dua Lipa,107073,2020-03-13,6WrI0LAC5M1Rw2MnX2ZvEg,2020,1584988,Don't Start Now,2019-10-31,0.27966069097800084,0.89,0.0125,0.794,0.7929999999999999,0.0,0.0952,0.870682862770847,0.08830341632889402,0.677,0.4108678367886899,4,2019-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.0014146959360516536
8837,Physical,Dua Lipa,48882,2020-03-13,5px6upUHM3fhOP621Edp4V,2020,674866,Physical,2020-01-30,0.3066859160599945,0.8,0.0137,0.647,0.8440000000000001,0.0006580000000000001,0.102,0.8957977675640184,0.03257093225246092,0.746,0.5646785282386033,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.0006023579910885352
8850,Physical (feat. Hwa Sa),Dua Lipa,57734,2020-03-18,23jEeXRyrjFbfs2Q8tBwdI,2020,57734,Physical (feat. Hwa Sa),2020-01-28,0.3063448633096477,0.62,0.0288,0.6609999999999999,0.873,0.00164,0.136,0.9096848325673016,0.036189924724956565,0.687,0.5645515831390183,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,5.153102431816908e-05
8851,Break My Heart,Dua Lipa,62389,2020-03-26,1raaNykBg1bDnWENUiglUA,2020,62389,Break My Heart,2020-03-25,0.3784634163228359,0.87,0.16699999999999998,0.73,0.7290000000000001,1.39e-06,0.349,0.9063690085357846,0.0946728430804864,0.467,0.33784767924314,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,5.5685888318603436e-05
8852,Don't Start Now,Dua Lipa,184931,2020-03-27,3PfIrDoz19wz7qK7tYeu62,2020,5955888,Future Nostalgia,2020-03-27,0.27966069097800084,0.88,0.0123,0.7929999999999999,0.7929999999999999,0.0,0.0951,0.870682862770847,0.08656629994209614,0.679,0.4109279686779671,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.005315983811346718
8899,Break My Heart,Dua Lipa,133149,2020-03-27,017PF4Q3l4DBUiWoXk4OWT,2020,2768252,Future Nostalgia,2020-03-27,0.3784634163228359,0.89,0.16699999999999998,0.73,0.7290000000000001,1.39e-06,0.349,0.9063690085357846,0.09423856398378692,0.467,0.33785436056417084,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.002470829340264319
8946,Physical,Dua Lipa,123296,2020-03-27,3AzjcOeAmA57TIOr9zF1ZW,2020,3673089,Future Nostalgia,2020-03-27,0.3066859160599945,0.84,0.0137,0.647,0.8440000000000001,0.0006580000000000001,0.102,0.8957977675640184,0.03257093225246092,0.746,0.5647119348437575,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.0032784501088058914
8993,Levitating,Dua Lipa,75885,2020-03-27,39LLxExYz6ewLAcYrzQQyP,2020,246483,Future Nostalgia,2020-03-27,0.3322725652551869,0.79,0.0561,0.695,0.884,0.0,0.213,0.9443204202232436,0.07541980312680951,0.914,0.2710478315772595,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.00022000071824254805
8998,Hallucinate,Dua Lipa,74487,2020-03-27,1nYeVF5vIBxMxfPoL0SIWg,2020,247778,Future Nostalgia,2020-03-27,0.3443196766922499,0.84,0.033,0.627,0.69,0.0,0.0742,0.841956664478004,0.16763173132599887,0.627,0.3982535026825504,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.00022115658266372152
9003,Future Nostalgia,Dua Lipa,72729,2020-03-27,6zrJLhslleCHby0wbUnvVy,2020,185795,Future Nostalgia,2020-03-27,0.2837405024501948,0.73,0.00618,0.875,0.813,0.0,0.321,0.8713066316480631,0.05023161551823973,0.8590000000000001,0.3510833762051433,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.00016583307346094544
9007,Cool,Dua Lipa,70130,2020-03-27,2nMOodYNHBAQ3Kc1QNimZU,2020,176785,Future Nostalgia,2020-03-27,0.3470839989845347,0.76,0.133,0.47,0.785,1.55e-06,0.0931,0.8872948128693369,0.06253618992472497,0.79,0.18220630583078887,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.0001577911132796536
9011,Love Again,Dua Lipa,65689,2020-03-27,4rPkN1FMzQyFNP9cLUGIIB,2020,179439,Future Nostalgia,2020-03-27,0.4712502788683203,0.75,0.00173,0.659,0.667,2.8499999999999998e-05,0.1,0.8658568614576494,0.015489287782281416,0.46799999999999997,0.35769120270459875,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.00016015996592351025
9015,Pretty Please,Dua Lipa,65138,2020-03-27,6DXZiYUbrYgrVIhfX3U9Z2,2020,138943,Future Nostalgia,2020-03-27,0.3086809464342037,0.76,0.0311,0.9059999999999999,0.474,5.52e-06,0.28600000000000003,0.8180564674983586,0.2472495657209033,0.6559999999999999,0.2975192255012661,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.00012401488051822784
9018,Boys Will Be Boys,Dua Lipa,56714,2020-03-27,0vQcyuMEfRBd21ojZ62N2L,2020,92186,Future Nostalgia,2020-03-27,0.23600593893360755,0.72,0.408,0.768,0.486,0.0,0.098,0.8236375574523966,0.01751592356687898,0.519,0.4180836635019477,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,8.228148071837626e-05
9020,Good In Bed,Dua Lipa,55833,2020-03-27,6uAFJ75WDAoAPyCWJAtvks,2020,91562,Future Nostalgia,2020-03-27,0.3706012529201039,0.73,0.138,0.68,0.701,0.00019099999999999998,0.168,0.854924491135916,0.09916039374638104,0.649,0.21122328306752816,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,8.172452365365637e-05
9022,Kiss and Make Up,Dua Lipa,40836,2019-03-13,13hvHEstJ4sNbzdroPrPI3,2019,2229462,Dua Lipa (Complete Edition),2015-01-01,0.2983031984593647,0.56,0.0557,0.675,0.7290000000000001,0.0,0.18899999999999997,0.8752133946158898,0.1777649102489867,0.63,0.25081679149601466,4,2015-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.002390823772097745
9083,IDGAF,Dua Lipa,38609,2019-03-13,76cy1WJvNGJTj78UqeA5zr,2019,7185727,Dua Lipa (Deluxe),2017-06-02,0.3685292933540871,0.82,0.0403,0.836,0.544,0.0,0.0824,0.8229481286933683,0.10292414591777647,0.51,0.2310534438869254,4,2017-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.0077058083660563005
9179,New Rules,Dua Lipa,30629,2019-03-13,2xJCMIJfcNYDc5iR0sAm2O,2019,92957,Dua Lipa (Complete Edition),2015-01-01,0.3464095864030218,0.57,0.0026100000000000003,0.762,0.7,1.56e-05,0.153,0.8214379514116875,0.06687898089171976,0.608,0.358299202918401,4,2015-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,9.968494882751538e-05
9182,New Rules,Dua Lipa,82339,2018-03-13,2ekn2ttSfGqwhhate0LSR0,2018,2835379,Dua Lipa (Deluxe),2017-06-02,0.3464095864030218,0.82,0.0026100000000000003,0.762,0.7,1.56e-05,0.153,0.8214379514116875,0.06687898089171976,0.608,0.358299202918401,4,2017-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.004028747246962659
9243,Be the One,Dua Lipa,17490,2017-03-14,7FCfMXYTIiQ9b4hDYs4Iol,2017,66119,Dua Lipa (Deluxe),2017-06-02,0.32998263964571545,0.64,0.11699999999999999,0.6609999999999999,0.6509999999999999,1.32e-05,0.055999999999999994,0.8953053184504268,0.038650839606253616,0.368,0.16712656426428632,4,2017-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,0.00015619907344766802
9247,Lost In Your Light (feat. Miguel),Dua Lipa,20930,2017-04-21,2OWKDTonST8HNko3dBlPPp,2017,20930,Dua Lipa (Deluxe),2017-06-02,0.33217512161223073,0.55,0.00040199999999999996,0.6459999999999999,0.772,0.0,0.102,0.893499671700591,0.04806022003474233,0.414,0.3651408756539343,4,2017-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,18963706,0.9393939393939394,4.94448888709704e-05
9248,Aventura,Lunay,102925,2020-03-13,37zdqI4r1gswIzczSBkRon,2020,3345453,Épico,2019-10-25,0.3664342550305281,0.77,0.223,0.7290000000000001,0.726,0.0,0.10099999999999999,0.9137885751805648,0.027504342790967,0.8759999999999999,0.19762679476986195,4,2019-01-01,latin,reggaeton,reggaeton flow,tropical,,,,,,,"latin,reggaeton,reggaeton flow,tropical",47MpMsUfWtgyIIBEFOr4FE,2897489,0.8282828282828283,0.002986015517689606
9309,Soltera - Remix,Lunay,48170,2020-03-13,4t9a07PAghtQMRAIP9FQ7Z,2020,2817967,Épico,2019-10-25,0.4919750031412754,0.73,0.361,0.795,0.7829999999999999,0.0,0.43700000000000006,0.8788903479973736,0.028951939779965262,0.799,0.19752657495440004,4,2019-01-01,latin,reggaeton,reggaeton flow,tropical,,,,,,,"latin,reggaeton,reggaeton flow,tropical",47MpMsUfWtgyIIBEFOr4FE,2897489,0.8282828282828283,0.0025152029307651982
9370,La Cama,Lunay,35894,2020-03-13,0OoqRZXnSrgIUAha3iLKG1,2020,424486,Épico,2019-10-25,0.29505935087147955,0.67,0.2,0.7,0.904,0.000471,0.182,0.9263296126066972,0.04863925883034164,0.816,0.7451476906013859,4,2019-01-01,latin,reggaeton,reggaeton flow,tropical,,,,,,,"latin,reggaeton,reggaeton flow,tropical",47MpMsUfWtgyIIBEFOr4FE,2897489,0.8282828282828283,0.00037887896886968373
9382,La Cama - Remix,Lunay,176634,2020-03-27,2tGENA8xef0wABdHvyXwv9,2020,7503391,La Cama (Remix),2020-03-27,0.6564855155153358,0.82,0.12,0.737,0.8320000000000001,0.0,0.255,0.9330269205515429,0.08193398957730168,0.865,0.7452345477747859,4,2020-01-01,latin,reggaeton,reggaeton flow,tropical,,,,,,,"latin,reggaeton,reggaeton flow,tropical",47MpMsUfWtgyIIBEFOr4FE,2897489,0.8282828282828283,0.006697222158342242
9429,Soltera,Lunay,257614,2019-03-13,4T4CZ3Q4z3GG7lU720YYhM,2019,16733724,Soltera,2019-02-21,0.35818744566875826,0.64,0.446,0.778,0.731,0.0,0.251,0.8771175311884439,0.024174869716270992,0.8540000000000001,0.1973996298548149,4,2019-01-01,latin,reggaeton,reggaeton flow,tropical,,,,,,,"latin,reggaeton,reggaeton flow,tropical",47MpMsUfWtgyIIBEFOr4FE,2897489,0.8282828282828283,0.017944860748881374
9490,A Solas - Remix,Lunay,107560,2019-03-13,3T5QSIgoaPIh07SwixRDp7,2019,5905357,A Solas Remix,2018-12-07,0.5102123502124528,0.03,0.657,0.618,0.743,5.95e-06,0.14300000000000002,0.934537097833224,0.17052692530399535,0.589,0.785556320195629,4,2018-01-01,latin,reggaeton,reggaeton flow,tropical,,,,,,,"latin,reggaeton,reggaeton flow,tropical",47MpMsUfWtgyIIBEFOr4FE,2897489,0.8282828282828283,0.006332769026035798
9551,Llégale,Lunay,78207,2019-03-29,4vK8Kvyw1mabkMXJqbZOZT,2019,3483691,Llégale,2019-03-29,0.4592724037038842,0.61,0.21100000000000002,0.595,0.787,0.0,0.0732,0.8723900196979645,0.04212507237984945,0.57,0.7850485397972887,4,2019-01-01,latin,reggaeton,reggaeton flow,tropical,,,,,,,"latin,reggaeton,reggaeton flow,tropical",47MpMsUfWtgyIIBEFOr4FE,2897489,0.8282828282828283,0.0037358301049504163
9596,Soltera - Remix,Lunay,351533,2019-05-10,1c0hsvHLELX6y8qymnpLKL,2019,1169861,Soltera (Remix),2019-05-10,0.4919750031412754,0.79,0.361,0.795,0.7829999999999999,0.0,0.43700000000000006,0.8788903479973736,0.028951939779965262,0.799,0.19752657495440004,4,2019-01-01,latin,reggaeton,reggaeton flow,tropical,,,,,,,"latin,reggaeton,reggaeton flow,tropical",47MpMsUfWtgyIIBEFOr4FE,2897489,0.8282828282828283,0.0012545320300817147
9599,Una Mala (Remix),El Completo Rd,100944,2020-03-13,2maGaB3fNqQnyrG3FDiaW3,2020,11869120,Una Mala (Remix),2019-11-25,0.28334816357197623,0.75,0.25,0.8640000000000001,0.81,9.590000000000001e-05,0.37200000000000005,0.9071897570584374,0.03039953676896353,0.9620000000000001,0.4514167741245799,4,2019-01-01,,,,,,,,,,,,6pvz7OwdRHemko3hrQygJb,1298,0.6060606060606061,0.010593894608987199
9660,Como Panas,Bryant Myers,96668,2020-03-13,07MrcfLozSPBfEI8GPOZgc,2020,4524242,Como Panas,2020-02-14,0.3199382515020425,0.64,0.40399999999999997,0.638,0.61,0.0,0.146,0.8244583059750492,0.2747539085118703,0.379,0.6381329716511548,4,2020-01-01,latin,reggaeton,reggaeton flow,trap latino,tropical,,,,,,"latin,reggaeton,reggaeton flow,trap latino,tropical",6w9ToX5slZ4uIdmD17hJ3c,3920686,0.8080808080808081,0.004038154718593583
9721,Ojitos,Bryant Myers,40998,2020-03-13,6mRO59X63upZzN5RVw5wNz,2020,1824350,Ojitos,2020-03-13,0.4354756403714141,0.67,0.105,0.713,0.6509999999999999,1.34e-05,0.0893,0.8210768220617203,0.1415749855240301,0.5489999999999999,0.7718662934035319,4,2020-01-01,latin,reggaeton,reggaeton flow,trap latino,tropical,,,,,,"latin,reggaeton,reggaeton flow,trap latino,tropical",6w9ToX5slZ4uIdmD17hJ3c,3920686,0.8080808080808081,0.0016283407388168454
9764,LowKey,Bryant Myers,32506,2020-03-14,3aSZoM8ZylbB0xCBkGpNTg,2020,62854,LowKey,2019-12-13,0.30462934233233924,0.62,0.14400000000000002,0.764,0.693,0.0,0.254,0.8658896913985554,0.5396641574985525,0.682,0.7845207154358561,4,2019-01-01,latin,reggaeton,reggaeton flow,trap latino,tropical,,,,,,"latin,reggaeton,reggaeton flow,trap latino,tropical",6w9ToX5slZ4uIdmD17hJ3c,3920686,0.8080808080808081,5.610092843894757e-05
9766,Gan-Ga - Remix,Bryant Myers,32499,2020-03-14,27qRmG3zOWPvMYUkpPdQ1g,2020,62966,Gan-Ga (Remix),2019-11-15,0.30549094928058385,0.69,0.382,0.861,0.5720000000000001,0.0,0.0853,0.8044977019041366,0.5671685002895194,0.396,0.18444454837610502,4,2019-01-01,latin,reggaeton,reggaeton flow,trap latino,tropical,,,,,,"latin,reggaeton,reggaeton flow,trap latino,tropical",6w9ToX5slZ4uIdmD17hJ3c,3920686,0.8080808080808081,5.6200895091589604e-05
9768,WOW,Bryant Myers,41247,2020-05-03,56aKqvLJGEsJgCXvczNv0i,2020,498431,WOW,2020-05-01,0.3664368193369216,0.68,0.17600000000000002,0.66,0.698,0.0,0.231,0.8423834537097834,0.4296467863346845,0.486,0.7836120557756681,1,2020-01-01,latin,reggaeton,reggaeton flow,trap latino,tropical,,,,,,"latin,reggaeton,reggaeton flow,trap latino,tropical",6w9ToX5slZ4uIdmD17hJ3c,3920686,0.8080808080808081,0.000444879273598388
9778,Ganas Sobran,Bryant Myers,122108,2019-03-13,17iXKeQe2iVYXJcMpQqthG,2019,10310020,Cambio de Clima,2019-02-08,0.4197487492595565,0.64,0.369,0.8029999999999999,0.597,0.0,0.0998,0.8830597504924492,0.1502605674580197,0.688,0.15106466850625705,4,2019-01-01,latin,reggaeton,reggaeton flow,trap latino,tropical,,,,,,"latin,reggaeton,reggaeton flow,trap latino,tropical",6w9ToX5slZ4uIdmD17hJ3c,3920686,0.8080808080808081,0.011056228321811806
9839,Noche De Fantasia,Bryant Myers,44256,2019-03-13,3gcAbJ38vIQvT6No64cIcn,2019,1684721,Noche De Fantasia,2018-12-21,0.3915054786406099,0.15,0.0733,0.664,0.6509999999999999,0.0,0.225,0.8108667104399212,0.2559351476548929,0.371,0.7850151331921348,4,2018-01-01,latin,reggaeton,reggaeton flow,trap latino,tropical,,,,,,"latin,reggaeton,reggaeton flow,trap latino,tropical",6w9ToX5slZ4uIdmD17hJ3c,3920686,0.8080808080808081,0.0018066560525150394
9886,No Ando Solo,Bryant Myers,34808,2019-03-13,6ZEb5M7dycMbooECbG2He4,2019,1188816,Cambio de Clima,2019-02-08,0.42898025227646297,0.57,0.54,0.672,0.489,0.0,0.0927,0.8028890347997374,0.16473653734800234,0.35,0.4502208176600677,4,2019-01-01,latin,reggaeton,reggaeton flow,trap latino,tropical,,,,,,"latin,reggaeton,reggaeton flow,trap latino,tropical",6w9ToX5slZ4uIdmD17hJ3c,3920686,0.8080808080808081,0.0012748589361245685
9919,Tanta Falta,Bryant Myers,31092,2019-03-16,0sPTfDSZgE3KvcvqaKPtEx,2019,57002,Tanta Falta,2018-10-10,0.2740269098312943,0.23,0.135,0.856,0.728,1e-06,0.2,0.9043007222587,0.0990156340474812,0.797,0.1840904383614728,4,2018-01-01,latin,reggaeton,reggaeton flow,trap latino,tropical,,,,,,"latin,reggaeton,reggaeton flow,trap latino,tropical",6w9ToX5slZ4uIdmD17hJ3c,3920686,0.8080808080808081,6.112763377761795e-05
9921,Vamo a da una Vuelta - Remix,Bryant Myers,21957,2018-05-12,0XY2ujsi67FQSugfC20WLT,2018,21957,Vamo a da una Vuelta (Remix),2018-02-15,0.5541389187345661,0.0,0.439,0.8170000000000001,0.6829999999999999,0.0,0.063,0.8389691398555482,0.3572669368847713,0.736,0.1174175357951774,4,2018-01-01,latin,reggaeton,reggaeton flow,trap latino,tropical,,,,,,"latin,reggaeton,reggaeton flow,trap latino,tropical",6w9ToX5slZ4uIdmD17hJ3c,3920686,0.8080808080808081,3.119837005972009e-05
9922,Como vas?,Kidd Keo,94700,2020-03-13,77E6BhaBLsIMmW5nAyXGTy,2020,3747370,Como vas?,2020-03-08,0.22062010057209674,0.7,0.0918,0.8859999999999999,0.57,0.0,0.214,0.7616874589625738,0.2197452229299363,0.805,0.5450020378029145,4,2020-01-01,trap espanol,,,,,,,,,,trap espanol,0VZrPa7mWAYXH4CwmYk8Km,1317738,0.7373737373737373,0.003344750313492522
9983,MONEY TILL I DIE,Kidd Keo,44941,2020-03-13,1MMhI6ISQt0UOVtU6DoAtE,2020,851689,MONEY TILL I DIE,2020-01-24,0.20244942546715253,0.69,0.27699999999999997,0.6890000000000001,0.619,0.0,0.29100000000000004,0.7886408404464872,0.07078749276201506,0.235,0.598619639075038,4,2020-01-01,trap espanol,,,,,,,,,,trap espanol,0VZrPa7mWAYXH4CwmYk8Km,1317738,0.7373737373737373,0.0007601830216253352
10004,Bando Boyz Free,Kidd Keo,58425,2020-05-10,6xX1coEqiOl3EhKCjNgxvr,2020,182909,Bando Boyz Free,2020-05-09,0.26928550730955536,0.69,0.316,0.799,0.768,0.0009050000000000001,0.0967,0.7718319107025607,0.06456282570932252,0.887,0.3348744913844365,3,2020-01-01,trap espanol,,,,,,,,,,trap espanol,0VZrPa7mWAYXH4CwmYk8Km,1317738,0.7373737373737373,0.000163257147036616
10007,Serpiente Veneno (feat. Ele A El Dominio),Kidd Keo,93973,2019-04-26,63c2jMnVyf8dtnbaQK910d,2019,2087621,Serpiente Veneno (feat. Ele A El Dominio),2019-04-26,0.498003687472594,0.66,0.10800000000000001,0.9179999999999999,0.527,8.62e-05,0.0549,0.7980630334865397,0.3659525188187609,0.5529999999999999,0.2507299343226143,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,0VZrPa7mWAYXH4CwmYk8Km,1317738,0.7373737373737373,0.0022387167459819754
10024,Lollypop,Kidd Keo,21546,2018-03-16,3EskUzVHawZYf1q6tYlaRv,2018,1396191,The Giant,2017-12-25,0.22506660785857335,0.56,0.0848,0.7829999999999999,0.469,1.2e-05,0.17600000000000002,0.8071569271175313,0.06658946149392009,0.324,0.6516426027754209,4,2017-01-01,trap espanol,,,,,,,,,,trap espanol,0VZrPa7mWAYXH4CwmYk8Km,1317738,0.7373737373737373,0.001983826729154741
