,Position,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,artist_id,artist_followers,artist_popularity
1897,190,La Llamada,Leiva,32011,2019-04-26,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1898,197,La Llamada,Leiva,29153,2019-04-27,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1899,198,La Llamada,Leiva,23819,2019-04-28,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1900,176,La Llamada,Leiva,29744,2019-04-29,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1901,184,La Llamada,Leiva,32072,2019-04-30,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1902,187,La Llamada,Leiva,28966,2019-05-01,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1903,183,La Llamada,Leiva,30078,2019-05-02,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1904,198,La Llamada,Leiva,30877,2019-05-03,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1905,175,La Llamada,Leiva,27474,2019-05-05,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1906,180,La Llamada,Leiva,30156,2019-05-06,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1907,175,La Llamada,Leiva,31261,2019-05-07,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1908,169,La Llamada,Leiva,32625,2019-05-08,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1909,168,La Llamada,Leiva,32602,2019-05-09,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1910,187,La Llamada,Leiva,32920,2019-05-10,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1911,196,La Llamada,Leiva,29914,2019-05-11,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1912,184,La Llamada,Leiva,26915,2019-05-12,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1913,170,La Llamada,Leiva,31448,2019-05-13,5ZCamgcqvkckdf2FdfYuth,2019,1906922,La Llamada,2017-09-27,240205,60,0.5,0.623,0.488,0.000211,0.131,-8.246,0.029,0.169,114.019,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1914,106,Costa de Oaxaca,Leiva,52362,2019-03-22,7LszWU8JTJqkP5tQp2Sbui,2019,229285,Nuclear,2019-03-22,214835,49,0.602,0.5,0.323,0.0,0.103,-9.057,0.0376,0.168,117.734,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1915,153,Costa de Oaxaca,Leiva,37396,2019-03-23,7LszWU8JTJqkP5tQp2Sbui,2019,229285,Nuclear,2019-03-22,214835,49,0.602,0.5,0.323,0.0,0.103,-9.057,0.0376,0.168,117.734,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1916,156,Costa de Oaxaca,Leiva,32749,2019-03-24,7LszWU8JTJqkP5tQp2Sbui,2019,229285,Nuclear,2019-03-22,214835,49,0.602,0.5,0.323,0.0,0.103,-9.057,0.0376,0.168,117.734,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1917,129,Costa de Oaxaca,Leiva,40245,2019-03-25,7LszWU8JTJqkP5tQp2Sbui,2019,229285,Nuclear,2019-03-22,214835,49,0.602,0.5,0.323,0.0,0.103,-9.057,0.0376,0.168,117.734,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1918,166,Costa de Oaxaca,Leiva,35088,2019-03-26,7LszWU8JTJqkP5tQp2Sbui,2019,229285,Nuclear,2019-03-22,214835,49,0.602,0.5,0.323,0.0,0.103,-9.057,0.0376,0.168,117.734,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1919,190,Costa de Oaxaca,Leiva,31445,2019-03-27,7LszWU8JTJqkP5tQp2Sbui,2019,229285,Nuclear,2019-03-22,214835,49,0.602,0.5,0.323,0.0,0.103,-9.057,0.0376,0.168,117.734,4,latin arena pop,spanish pop,spanish rock,,,,,,5Hsv8dUHHOdnn72q4XIVz7,430620,68
1920,165,2002,Anne-Marie,32792,2019-03-14,2BgEsaKNfHUdlh97KmvFyo,2019,190432,Speak Your Mind (Deluxe),2018-04-27,186986,82,0.0372,0.697,0.683,0.0,0.137,-2.881,0.117,0.603,96.133,4,dance pop,pop,post-teen pop,tropical house,uk pop,,,,1zNqDE7qDGCsyzJwohVaoX,6187581,82
1921,182,2002,Anne-Marie,33519,2019-03-15,2BgEsaKNfHUdlh97KmvFyo,2019,190432,Speak Your Mind (Deluxe),2018-04-27,186986,82,0.0372,0.697,0.683,0.0,0.137,-2.881,0.117,0.603,96.133,4,dance pop,pop,post-teen pop,tropical house,uk pop,,,,1zNqDE7qDGCsyzJwohVaoX,6187581,82
1922,176,2002,Anne-Marie,30661,2019-03-18,2BgEsaKNfHUdlh97KmvFyo,2019,190432,Speak Your Mind (Deluxe),2018-04-27,186986,82,0.0372,0.697,0.683,0.0,0.137,-2.881,0.117,0.603,96.133,4,dance pop,pop,post-teen pop,tropical house,uk pop,,,,1zNqDE7qDGCsyzJwohVaoX,6187581,82
1923,191,2002,Anne-Marie,28769,2019-03-19,2BgEsaKNfHUdlh97KmvFyo,2019,190432,Speak Your Mind (Deluxe),2018-04-27,186986,82,0.0372,0.697,0.683,0.0,0.137,-2.881,0.117,0.603,96.133,4,dance pop,pop,post-teen pop,tropical house,uk pop,,,,1zNqDE7qDGCsyzJwohVaoX,6187581,82
1924,172,2002,Anne-Marie,31745,2019-03-20,2BgEsaKNfHUdlh97KmvFyo,2019,190432,Speak Your Mind (Deluxe),2018-04-27,186986,82,0.0372,0.697,0.683,0.0,0.137,-2.881,0.117,0.603,96.133,4,dance pop,pop,post-teen pop,tropical house,uk pop,,,,1zNqDE7qDGCsyzJwohVaoX,6187581,82
1925,170,2002,Anne-Marie,32946,2019-03-21,2BgEsaKNfHUdlh97KmvFyo,2019,190432,Speak Your Mind (Deluxe),2018-04-27,186986,82,0.0372,0.697,0.683,0.0,0.137,-2.881,0.117,0.603,96.133,4,dance pop,pop,post-teen pop,tropical house,uk pop,,,,1zNqDE7qDGCsyzJwohVaoX,6187581,82
1926,166,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,32735,2019-03-14,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1927,174,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,34068,2019-03-15,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1928,178,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,31587,2019-03-16,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1929,169,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,28227,2019-03-17,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1930,178,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,30539,2019-03-18,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1931,172,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,30799,2019-03-19,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1932,173,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,31445,2019-03-20,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1933,172,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,32591,2019-03-21,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1934,190,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,28392,2019-03-24,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1935,193,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,30677,2019-03-25,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1936,182,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,32259,2019-03-26,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1937,185,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,32126,2019-03-27,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1938,184,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,32961,2019-03-28,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1939,174,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,37289,2019-03-29,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1940,191,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,26246,2019-03-31,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1941,188,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,30414,2019-04-01,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1942,192,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,31760,2019-04-02,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1943,180,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,32845,2019-04-03,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1944,177,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,33260,2019-04-04,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1945,198,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,32971,2019-04-05,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1946,191,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,26460,2019-04-07,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1947,189,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,29661,2019-04-08,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1948,174,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,31507,2019-04-09,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1949,171,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,32046,2019-04-10,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1950,171,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,33404,2019-04-11,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1951,193,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,31760,2019-04-13,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1952,187,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,26788,2019-04-14,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1953,194,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,29648,2019-04-15,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1954,190,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,31112,2019-04-16,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1955,185,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,32938,2019-04-17,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1956,189,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,29395,2019-04-18,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1957,173,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,26383,2019-04-21,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1958,172,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,29760,2019-04-22,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1959,180,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,28929,2019-04-23,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1960,166,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,30979,2019-04-24,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1961,174,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,31266,2019-04-25,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1962,188,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,32170,2019-04-26,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1963,198,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,29000,2019-04-27,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1964,192,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,24191,2019-04-28,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1965,191,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,28035,2019-04-29,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1966,197,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,30594,2019-04-30,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
1967,172,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,29901,2019-05-01,114xlNyBqwTIkOdrU8LajN,2019,1585830,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,250000,70,0.34,0.348,0.536,0.0,0.209,-5.76,0.0313,0.199,150.586,4,latin,latin arena pop,latin pop,spanish pop,,,,,5M9Bb4adKAgrOFOhc05Y50,3202031,79
