,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_date_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,streamstotal_weights,genre_depurated,genre_depurated_final
716,Marinero,Maluma,45779,2018-05-04,6x5LBP3nYXVdIDoomChGr3,2018,45779,F.A.M.E.,2018-05-18,0.29464393323571875,0.69,0.6829999999999999,0.58,0.491,0.0,0.122,0.8498358502954695,0.03488708743485814,0.843,0.1427397425018875,4,2018-01-01,reggaeton,reggaeton colombiano,,,,,,,,,"reggaeton,reggaeton colombiano",1r4hJ1h58CWwUQe3MxPuau,20526970,0.9494949494949496,6.504669048430687e-05,reggaeton,reggaeton
717,Marinero,Maluma,39975,2018-05-05,0IEUbDOzcwi6Ju1ZAJ23rk,2018,341840,Marinero,2018-05-05,0.29464393323571875,0.0,0.6829999999999999,0.58,0.491,0.0,0.122,0.8498358502954695,0.03488708743485814,0.843,0.1427397425018875,4,2018-01-01,reggaeton,reggaeton colombiano,,,,,,,,,"reggaeton,reggaeton colombiano",1r4hJ1h58CWwUQe3MxPuau,20526970,0.9494949494949496,0.00048571529904880976,reggaeton,reggaeton
718,Borro Cassette,Maluma,32336,2017-03-13,6DUdDIRgLqCGq1DwkNWQTN,2017,1955615,"Pretty Boy, Dirty Boy",2015-10-30,0.3412450733263413,0.73,0.132,0.73,0.701,0.0,0.151,0.8259028233749179,0.11986103068905615,0.785,0.7583566622792658,4,2015-01-01,reggaeton,reggaeton colombiano,,,,,,,,,"reggaeton,reggaeton colombiano",1r4hJ1h58CWwUQe3MxPuau,20526970,0.9494949494949496,0.004619931502599273,reggaeton,reggaeton
719,El Perdedor (feat. Yandel) - The Remix,Maluma,31089,2017-03-13,4QsPTKvdpgkA7mBAvclZTa,2017,535542,El Perdedor (feat. Yandel) [The Remix],2016-06-24,0.3703089219912352,0.57,0.3670000000000001,0.7509999999999999,0.742,0.0,0.0946,0.8748850952068287,0.14012738853503184,0.85,0.7449338883284004,4,2016-01-01,reggaeton,reggaeton colombiano,,,,,,,,,"reggaeton,reggaeton colombiano",1r4hJ1h58CWwUQe3MxPuau,20526970,0.9494949494949496,0.0012651607585158734,reggaeton,reggaeton
720,Sin Contrato (feat. Don Omar & Wisin) - Remix,Maluma,21092,2017-03-13,2xNZeeqmwMPVKnD7FSQfgt,2017,1320008,Sin Contrato (feat. Don Omar & Wisin) [Remix],2016-11-15,0.40323461608486827,0.51,0.0264,0.733,0.907,1.13e-06,0.1,0.8877216021011163,0.19513607411696585,0.6609999999999999,0.224539155881901,4,2016-01-01,reggaeton,reggaeton colombiano,,,,,,,,,"reggaeton,reggaeton colombiano",1r4hJ1h58CWwUQe3MxPuau,20526970,0.9494949494949496,0.003118377872374195,reggaeton,reggaeton
721,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,21020,2017-03-13,0JoHqmlqE0W0i9prt6kcHR,2017,1251541,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",2016-10-07,0.5227979659921687,0.66,0.0983,0.772,0.547,4.35e-06,0.107,0.8098818122127379,0.04473074696004633,0.0957,0.4520114116963206,4,2016-01-01,reggaeton,reggaeton colombiano,,,,,,,,,"reggaeton,reggaeton colombiano",1r4hJ1h58CWwUQe3MxPuau,20526970,0.9494949494949496,0.002956631899783238,reggaeton,reggaeton
722,Sin Contrato (feat. Fifth Harmony),Maluma,21661,2017-04-01,09S64DUkxIX9EwIaULu6yN,2017,267514,Sin Contrato (feat. Fifth Harmony),2015-11-20,0.2744782277565653,0.65,0.14400000000000002,0.782,0.7909999999999999,0.0,0.16899999999999998,0.8208798424162836,0.11407064273306312,0.8959999999999999,0.2243320349299464,4,2015-01-01,reggaeton,reggaeton colombiano,,,,,,,,,"reggaeton,reggaeton colombiano",1r4hJ1h58CWwUQe3MxPuau,20526970,0.9494949494949496,0.0006319732442154216,reggaeton,reggaeton
723,Qué Sabrá Neruda,Javy Ramírez,36425,2020-03-13,4huB3db25M1GuvadoVtz6r,2020,290712,Qué Sabrá Neruda,2020-02-14,0.34691219045616445,0.59,0.212,0.675,0.693,0.0,0.0855,0.8790216677609981,0.011725535610885934,0.461,0.4134201014224532,4,2020-01-01,,,,,,,,,,,,5hkhk70G8Pu9UCcfR7OKED,17380,0.5050505050505051,0.00025947772788276533,,dance
724,Roses - Imanbek Remix,SAINt JHN,36227,2020-03-13,24Yi9hE78yPEbZ4kxyoXAI,2020,6397470,Roses (Imanbek Remix),2019-10-09,0.2631209147393767,0.95,0.0167,0.77,0.7240000000000001,0.0107,0.353,0.8390676296782665,0.03807180081065432,0.898,0.3977323596421484,4,2019-01-01,melodic rap,pop rap,,,,,,,,,"melodic rap,pop rap",0H39MdGGX6dbnnQPt6NQkZ,482801,0.8686868686868687,0.005710121975694689,melodic rap,hip hop
725,Shallow,Lady Gaga,36216,2020-03-13,2VxeLyX666F8uXCJ0dZF8B,2020,6654274,A Star Is Born Soundtrack,2018-10-05,0.3628544833050832,0.87,0.371,0.5720000000000001,0.385,0.0,0.231,0.8102429415627052,0.011001737116386802,0.32299999999999995,0.2228421003400793,4,2018-01-01,dance pop,pop,,,,,,,,,"dance pop,pop",1HY2Jd0NmPuamShAr6KMms,13377193,0.9191919191919192,0.005939334799490079,dance pop,dance
726,Million Reasons,Lady Gaga,20024,2018-04-16,50PWlIBU7PlGGwzgN8TiFJ,2018,1250544,Joanne (Deluxe),2016-10-21,0.3360497885729378,0.01,0.477,0.6679999999999999,0.449,0.0,0.107,0.7598489822718321,0.03170237405906196,0.154,0.4506083342798539,4,2016-01-01,dance pop,pop,,,,,,,,,"dance pop,pop",1HY2Jd0NmPuamShAr6KMms,13377193,0.9191919191919192,0.0017768791040653372,dance pop,dance
727,The Cure,Lady Gaga,25898,2017-04-16,51PIvodunv6NmX5250zxAh,2017,733574,The Cure,2017-04-16,0.3516484643651162,0.02,0.0745,0.696,0.503,0.0,0.0869,0.8601444517399871,0.017950202663578458,0.5589999999999999,0.2507566596067375,4,2017-01-01,dance pop,pop,,,,,,,,,"dance pop,pop",1HY2Jd0NmPuamShAr6KMms,13377193,0.9191919191919192,0.001732990201081378,dance pop,dance
728,Adan y Eva,Paulo Londra,35828,2020-03-13,132ALUzVLmqYB4UsBj5qD6,2020,2116840,Homerun,2019-05-23,0.4686013503637469,0.72,0.32299999999999995,0.767,0.7090000000000001,0.0,0.0745,0.8723571897570584,0.4528083381586567,0.72,0.7319186749604132,4,2019-01-01,argentine hip hop,latin,trap argentino,trap latino,,,,,,,"argentine hip hop,latin,trap argentino,trap latino",3vQ0GE3mI0dAaxIMYe5g7z,10971067,0.797979797979798,0.001889405437310303,argentine hip hop,hip hop
729,Adan y Eva,Paulo Londra,230756,2019-03-13,6FyRXC8tJUh863JCkyWqtk,2019,10617328,Adan y Eva,2018-11-05,0.4728760491218533,0.75,0.32299999999999995,0.767,0.7090000000000001,0.0,0.0676,0.8723571897570584,0.4528083381586567,0.72,0.7319186749604132,4,2018-01-01,argentine hip hop,latin,trap argentino,trap latino,,,,,,,"argentine hip hop,latin,trap argentino,trap latino",3vQ0GE3mI0dAaxIMYe5g7z,10971067,0.797979797979798,0.011385778353055136,argentine hip hop,hip hop
730,Forever Alone,Paulo Londra,110835,2019-03-13,5NPzbTzFxIQPaheZuPhn4f,2019,4423467,Forever Alone,2019-02-13,0.3634417094692142,0.66,0.498,0.8640000000000001,0.426,0.000228,0.145,0.7435981615233093,0.04762594093804285,0.477,0.4510426201468555,4,2019-01-01,argentine hip hop,latin,trap argentino,trap latino,,,,,,,"argentine hip hop,latin,trap argentino,trap latino",3vQ0GE3mI0dAaxIMYe5g7z,10971067,0.797979797979798,0.0047436242728917995,argentine hip hop,hip hop
731,Chica Paranormal,Paulo Londra,30212,2019-03-16,7zAGi1cps7yYhAajGXlFTH,2019,105425,Chica Paranormal,2018-07-24,0.3769094466483233,0.64,0.21600000000000005,0.84,0.596,0.0,0.0897,0.8773145108338806,0.09930515344528083,0.71,0.5177422479972741,4,2018-01-01,argentine hip hop,latin,trap argentino,trap latino,,,,,,,"argentine hip hop,latin,trap argentino,trap latino",3vQ0GE3mI0dAaxIMYe5g7z,10971067,0.797979797979798,0.0001130553452686813,argentine hip hop,hip hop
732,Tal Vez,Paulo Londra,97388,2019-04-04,46lvmzK8wxAy66tjzXXSh0,2019,9796793,Tal Vez,2019-04-03,0.4878644199923584,0.72,0.266,0.8490000000000001,0.655,0.0,0.0781,0.9239330269205516,0.11986103068905615,0.76,0.6649250689846398,4,2019-01-01,argentine hip hop,latin,trap argentino,trap latino,,,,,,,"argentine hip hop,latin,trap argentino,trap latino",3vQ0GE3mI0dAaxIMYe5g7z,10971067,0.797979797979798,0.010505855491020158,argentine hip hop,hip hop
733,Nena Maldicion (feat. Lenny Tavarez),Paulo Londra,17494,2018-03-18,3TnhQSRwT3AVMdXw5JPq0x,2018,1282434,Nena Maldicion (feat. Lenny Tavarez),2018-01-30,0.3965520336231854,0.03,0.17800000000000002,0.762,0.631,0.0,0.146,0.8603086014445175,0.0451650260567458,0.379,0.37764830862358106,4,2018-01-01,argentine hip hop,latin,trap argentino,trap latino,,,,,,,"argentine hip hop,latin,trap argentino,trap latino",3vQ0GE3mI0dAaxIMYe5g7z,10971067,0.797979797979798,0.0018221911239771859,argentine hip hop,hip hop
734,Dimelo,Paulo Londra,23841,2018-05-08,3uwehoqKSQLa5lFFvIX6M3,2018,150007,Dimelo,2018-05-08,0.3544204795765817,0.01,0.0563,0.8320000000000001,0.71,0.0,0.086,0.8371963230466185,0.3008106543138391,0.373,0.485471467418538,4,2018-01-01,argentine hip hop,latin,trap argentino,trap latino,,,,,,,"argentine hip hop,latin,trap argentino,trap latino",3vQ0GE3mI0dAaxIMYe5g7z,10971067,0.797979797979798,0.00021314268331504448,argentine hip hop,hip hop
735,Mi Persona Favorita,Alejandro Sanz,35718,2020-03-13,1O4dGIPUXUanseRdv4fNzw,2020,4838570,#ELDISCO,2019-04-04,0.4250107059791932,0.7,0.5429999999999999,0.5820000000000001,0.659,0.0,0.0656,0.7725213394615891,0.1314418066010423,0.583,0.6247770109105972,4,2019-01-01,cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop,,,,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",5sUrlPAHlS9NEirDB8SEbF,4470351,0.7878787878787878,0.0043187111292334384,cantautor,cantautor
736,Back In The City,Alejandro Sanz,41445,2019-03-13,6ydCAmvfPBYxCnqdDZAZ6d,2019,653703,Back In The City,2019-02-07,0.32742346186491744,0.51,0.443,0.753,0.754,0.0,0.112,0.8127708470124754,0.022148233931673426,0.853,0.4379338682844373,4,2019-01-01,cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop,,,,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",5sUrlPAHlS9NEirDB8SEbF,4470351,0.7878787878787878,0.0007010160623018522,cantautor,cantautor
737,Mi Persona Favorita,Alejandro Sanz,140743,2019-03-29,3eB9M6owEHwk4nNrZRNUwd,2019,619535,Mi Persona Favorita,2019-03-28,0.4250107059791932,0.71,0.5429999999999999,0.5820000000000001,0.659,0.0,0.0656,0.7725213394615891,0.1314418066010423,0.583,0.6247770109105972,4,2019-01-01,cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop,,,,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",5sUrlPAHlS9NEirDB8SEbF,4470351,0.7878787878787878,0.0006643750849516952,cantautor,cantautor
738,Te Canto Un Son,Alejandro Sanz,92578,2019-04-05,4odjnIHLzFG0wfd3gHGGXo,2019,391042,#ELDISCO,2019-04-04,0.3034087324889927,0.48,0.381,0.815,0.66,0.0,0.128,0.766973079448457,0.32831499710480605,0.643,0.2576584642315479,4,2019-01-01,cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop,,,,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",5sUrlPAHlS9NEirDB8SEbF,4470351,0.7878787878787878,0.00041934444699602254,cantautor,cantautor
739,Back In The City,Alejandro Sanz,74696,2019-04-05,7iKLFfnQULROZ7XRxG6ive,2019,1429389,#ELDISCO,2019-04-04,0.3261746446512415,0.49,0.443,0.753,0.754,0.0,0.106,0.8127708470124754,0.022148233931673426,0.853,0.4379338682844373,4,2019-01-01,cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop,,,,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",5sUrlPAHlS9NEirDB8SEbF,4470351,0.7878787878787878,0.0015328438882452465,cantautor,cantautor
740,No Tengo Nada,Alejandro Sanz,74501,2019-04-05,0HwK6fvgBNrEpwUR32ZvTK,2019,881101,#ELDISCO,2019-04-04,0.3881539301841941,0.54,0.5539999999999999,0.529,0.5820000000000001,0.0,0.22,0.7667760998030204,0.033294730746960044,0.21600000000000005,0.5699968597791156,4,2019-01-01,cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop,,,,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",5sUrlPAHlS9NEirDB8SEbF,4470351,0.7878787878787878,0.0009448724474420713,cantautor,cantautor
741,Los Lugares,Alejandro Sanz,65445,2019-04-05,1dRH1Q1o74RNIAWPo8DJ5T,2019,161086,#ELDISCO,2019-04-04,0.3445196925909496,0.51,0.604,0.5710000000000001,0.623,0.0,0.117,0.7606697307944846,0.07064273306311522,0.159,0.4315999759472443,4,2019-01-01,cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop,,,,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",5sUrlPAHlS9NEirDB8SEbF,4470351,0.7878787878787878,0.00017274492148874364,cantautor,cantautor
742,El Trato,Alejandro Sanz,63856,2019-04-05,7kENZOuaPPXZG0JrYLu7ZT,2019,202283,#ELDISCO,2019-04-04,0.471845197951632,0.51,0.7070000000000001,0.531,0.414,0.0,0.117,0.7433026920551543,0.052113491603937474,0.215,0.3745882635914773,4,2019-01-01,cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop,,,,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",5sUrlPAHlS9NEirDB8SEbF,4470351,0.7878787878787878,0.000216923636774813,cantautor,cantautor
743,Este Segundo,Alejandro Sanz,49718,2019-04-05,3rwvpuShwlJBi2X0FIHoQb,2019,85079,#ELDISCO,2019-04-04,0.1820631896381507,0.47,0.868,0.513,0.224,3.01e-06,0.111,0.6343401181877873,0.057614360162130875,0.5539999999999999,0.33519519479391463,5,2019-01-01,cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop,,,,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",5sUrlPAHlS9NEirDB8SEbF,4470351,0.7878787878787878,9.123676281825124e-05,cantautor,cantautor
744,Azúcar En Un Bowl,Alejandro Sanz,43674,2019-04-05,2FpZZKTVyp5fhbjp3IxW9e,2019,75145,#ELDISCO,2019-04-04,0.3822662827045227,0.46,0.00519,0.701,0.8809999999999999,0.0,0.0617,0.8315824031516743,0.14302258251302838,0.672,0.3977056343580253,4,2019-01-01,cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop,,,,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",5sUrlPAHlS9NEirDB8SEbF,4470351,0.7878787878787878,8.058376969613523e-05,cantautor,cantautor
745,It's OK,Alejandro Sanz,37469,2019-04-05,1mOiejXxgYA9ep3z61SN7Z,2019,37469,#ELDISCO,2019-04-04,0.3555898032920565,0.44,0.467,0.718,0.5920000000000001,0.75,0.0951,0.622816808929744,0.04588882455124493,0.314,0.2299710698799367,4,2019-01-01,cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop,,,,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",5sUrlPAHlS9NEirDB8SEbF,4470351,0.7878787878787878,4.018089382852473e-05,cantautor,cantautor
746,Te Canto Un Son - Mezcla Binaural,Alejandro Sanz,34542,2019-04-05,71FdN97qVjW45oAAq6y6sw,2019,34542,#ELDISCO,2019-04-04,0.30347796876161953,0.39,0.266,0.8170000000000001,0.688,8.55e-05,0.126,0.7833880499015102,0.2790966994788651,0.6629999999999999,0.2575649257371168,4,2019-01-01,cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop,,,,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",5sUrlPAHlS9NEirDB8SEbF,4470351,0.7878787878787878,3.704204634831197e-05,cantautor,cantautor
747,Deja Que Te Bese,Alejandro Sanz,74794,2017-03-13,0s6yB0ZFl1LvYHAnGhXFga,2017,3938452,Deja Que Te Bese,2016-07-15,0.4362449322894897,0.0,0.146,0.703,0.915,0.0,0.11,0.9241300065659882,0.05124493341053851,0.54,0.28348845133659833,4,2016-01-01,cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop,,,,"cantautor,latin,latin arena pop,latin pop,mexican pop,rock en espanol,spanish pop",5sUrlPAHlS9NEirDB8SEbF,4470351,0.7878787878787878,0.009304172071841909,cantautor,cantautor
748,Adore You,Harry Styles,35292,2020-03-13,3jjujdWJ72nww5eGnfs2E7,2020,1770693,Fine Line,2019-12-13,0.3408014483202511,0.9,0.0237,0.6759999999999999,0.7709999999999999,7.000000000000002e-06,0.102,0.898456992777413,0.03633468442385642,0.569,0.2445497123691297,4,2019-01-01,pop,post-teen pop,,,,,,,,,"pop,post-teen pop",6KImCVD70vtIoJWnq6nGn3,9109358,0.9292929292929292,0.001580448679166726,pop,pop
749,Sign of the Times,Harry Styles,20190,2017-04-07,5Ohxk2dO5COHF1krpoPigN,2017,860067,Harry Styles,2017-05-12,0.6833235462305978,0.83,0.0275,0.516,0.595,0.0,0.109,0.8671043992120815,0.011725535610885934,0.222,0.3843496736174677,4,2017-01-01,pop,post-teen pop,,,,,,,,,"pop,post-teen pop",6KImCVD70vtIoJWnq6nGn3,9109358,0.9292929292929292,0.002031816399263684,pop,pop
750,Sign of the Times,Harry Styles,35992,2017-05-01,5ELRkzdzz0HvGpMDlfZHkV,2017,468212,Sign of the Times,2017-04-07,0.6833235462305978,0.72,0.0259,0.518,0.575,0.0,0.109,0.8675640183847669,0.010133178922987844,0.209,0.38466369570591497,4,2017-01-01,pop,post-teen pop,,,,,,,,,"pop,post-teen pop",6KImCVD70vtIoJWnq6nGn3,9109358,0.9292929292929292,0.001106100826949584,pop,pop
751,Sweet Creature,Harry Styles,17385,2017-05-05,13sXuI5RjMHm7dz7O3spYs,2017,17385,Sweet Creature,2017-05-02,0.3862742935976962,0.61,0.746,0.4270000000000001,0.262,0.0,0.068,0.7387065003282994,0.0063694267515923605,0.228,0.27820352640124,4,2017-01-01,pop,post-teen pop,,,,,,,,,"pop,post-teen pop",6KImCVD70vtIoJWnq6nGn3,9109358,0.9292929292929292,4.107020511332157e-05,pop,pop
752,Carolina,Harry Styles,37917,2017-05-12,3Dwq1oiOFys6Sxr5SslmXw,2017,37917,Harry Styles,2017-05-12,0.2958748003046396,0.73,0.0005690000000000001,0.624,0.6729999999999999,1.54e-06,0.104,0.8872291529875247,0.00521134916039375,0.458,0.3978058541734872,4,2017-01-01,pop,post-teen pop,,,,,,,,,"pop,post-teen pop",6KImCVD70vtIoJWnq6nGn3,9109358,0.9292929292929292,8.957486150600023e-05,pop,pop
753,Sweet Creature,Harry Styles,28282,2017-05-12,5kRPPEWFJIMox5qIkQkiz5,2017,28282,Harry Styles,2017-05-12,0.3862742935976962,0.81,0.746,0.4270000000000001,0.262,0.0,0.068,0.7387065003282994,0.0063694267515923605,0.228,0.27820352640124,4,2017-01-01,pop,post-teen pop,,,,,,,,,"pop,post-teen pop",6KImCVD70vtIoJWnq6nGn3,9109358,0.9292929292929292,6.681320339459077e-05,pop,pop
754,Meet Me in the Hallway,Harry Styles,22944,2017-05-12,4u9Y4Z9i9VaAbBK7rW1Rha,2017,22944,Harry Styles,2017-05-12,0.3922593847203239,0.75,0.747,0.537,0.383,0.00025,0.35600000000000004,0.8047931713722916,0.002171395483497396,0.339,0.2793193070133827,4,2017-01-01,pop,post-teen pop,,,,,,,,,"pop,post-teen pop",6KImCVD70vtIoJWnq6nGn3,9109358,0.9292929292929292,5.420274869830601e-05,pop,pop
755,Two Ghosts,Harry Styles,20459,2017-05-12,4B1rpPmQXwj78wk6aIGwwU,2017,20459,Harry Styles,2017-05-12,0.3989599173267619,0.77,0.234,0.386,0.407,1.86e-06,0.0999,0.7861785948785293,0.00521134916039375,0.456,0.04637504927474262,4,2017-01-01,pop,post-teen pop,,,,,,,,,"pop,post-teen pop",6KImCVD70vtIoJWnq6nGn3,9109358,0.9292929292929292,4.833220169188645e-05,pop,pop
756,Kiwi,Harry Styles,19619,2017-05-12,33SNO8AaciGbNaQFkxvPrW,2017,19619,Harry Styles,2017-05-12,0.2619567196366891,0.8,0.00064,0.375,0.93,0.0,0.318,0.9327314510833878,0.04762594093804285,0.491,0.5657609022455921,4,2017-01-01,pop,post-teen pop,,,,,,,,,"pop,post-teen pop",6KImCVD70vtIoJWnq6nGn3,9109358,0.9292929292929292,4.634779143619533e-05,pop,pop
757,Only Angel,Harry Styles,18713,2017-05-12,5Lbsc65org0b85kNsPkluY,2017,18713,Harry Styles,2017-05-12,0.5560672771425421,0.73,0.287,0.5539999999999999,0.8420000000000001,0.0,0.106,0.8840774786605384,0.02388535031847134,0.348,0.3446893519786733,4,2017-01-01,pop,post-teen pop,,,,,,,,,"pop,post-teen pop",6KImCVD70vtIoJWnq6nGn3,9109358,0.9292929292929292,4.420746323184276e-05,pop,pop
758,Princesas,Pereza,35042,2020-03-13,3hlWUNjAlbZ6nOjAbrivBv,2020,6027065,Animales,2005-04-07,0.3661034595057556,0.67,0.0634,0.6829999999999999,0.846,0.0,0.34600000000000003,0.9025279054497701,0.027504342790967,0.706,0.4639375697362882,4,2005-01-01,cantautor,spanish pop,spanish pop rock,spanish rock,,,,,,,"cantautor,spanish pop,spanish pop rock,spanish rock",6mfK6Q2tzLMEchAr0e9Uzu,346168,0.6262626262626263,0.0053795135116601256,cantautor,cantautor
759,Borracho De Amor,Cali Y El Dandee,34307,2020-03-13,4QtQgsK7DChmU4EM5NtqyK,2020,1393282,Borracho De Amor,2020-01-24,0.2602129912890512,0.7,0.0511,0.527,0.7709999999999999,0.0,0.0948,0.9476034143138542,0.05819339895773017,0.857,0.2024440272330645,4,2020-01-01,champeta,colombian pop,electro latino,latin,latin pop,reggaeton,reggaeton colombiano,tropical,,,"champeta,colombian pop,electro latino,latin,latin pop,reggaeton,reggaeton colombiano,tropical",5DUlefCLzVRzNWaNURTFpK,2608800,0.797979797979798,0.0012435869439856456,champeta,reggaeton
760,Locura,Cali Y El Dandee,88260,2020-05-08,5379uuUPHodsdVhy8pIAAr,2020,394125,Colegio,2020-05-07,0.3456556803233077,0.83,0.0858,0.643,0.769,0.0,0.205,0.9031188443860799,0.09337000579038797,0.532,0.8232924213775549,4,2020-01-01,champeta,colombian pop,electro latino,latin,latin pop,reggaeton,reggaeton colombiano,tropical,,,"champeta,colombian pop,electro latino,latin,latin pop,reggaeton,reggaeton colombiano,tropical",5DUlefCLzVRzNWaNURTFpK,2608800,0.797979797979798,0.0003517799729691064,champeta,reggaeton
761,Ay Corazón,Cali Y El Dandee,29351,2019-03-16,3DN6Gss0WIEMXc1AvnrAA5,2019,29351,Ay Corazón,2019-02-13,0.29760314281391603,0.66,0.0183,0.727,0.7120000000000001,0.0,0.0727,0.8721602101116218,0.08468442385639838,0.782,0.7324197740377228,4,2019-01-01,champeta,colombian pop,electro latino,latin,latin pop,reggaeton,reggaeton colombiano,tropical,,,"champeta,colombian pop,electro latino,latin,latin pop,reggaeton,reggaeton colombiano,tropical",5DUlefCLzVRzNWaNURTFpK,2608800,0.797979797979798,3.1475337339161155e-05,champeta,reggaeton
762,Lumbra,Cali Y El Dandee,21313,2018-03-15,6VHdcVbiKLYYOcMbIqBcuK,2018,10667169,Lumbra,2017-01-20,0.3150378619839013,0.01,0.053,0.7240000000000001,0.84,0.0,0.727,0.9015430072225872,0.02316155182397221,0.835,0.19752657495440004,4,2017-01-01,champeta,colombian pop,electro latino,latin,latin pop,reggaeton,reggaeton colombiano,tropical,,,"champeta,colombian pop,electro latino,latin,latin pop,reggaeton,reggaeton colombiano,tropical",5DUlefCLzVRzNWaNURTFpK,2608800,0.797979797979798,0.015156819508656659,champeta,reggaeton
763,Sirena,Cali Y El Dandee,35548,2018-04-27,1juHIWqgFiDFAKuEBP24Lt,2018,539583,Sirena,2018-04-27,0.33736014914005985,0.63,0.00472,0.765,0.767,9.48e-06,0.0618,0.8727511490479318,0.040243196294151705,0.319,0.2104682937910484,4,2018-01-01,champeta,colombian pop,electro latino,latin,latin pop,reggaeton,reggaeton colombiano,tropical,,,"champeta,colombian pop,electro latino,latin,latin pop,reggaeton,reggaeton colombiano,tropical",5DUlefCLzVRzNWaNURTFpK,2608800,0.797979797979798,0.0007666853446251285,champeta,reggaeton
