,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,Period,streamstotal_weights
82190,Feel It Still,Portugal. The Man,54029,2018-01-08,6QgjcU0zLnzq5OrUoSZ3OK,2018,2622540,Woodstock,2017-06-16,0.19157857977516016,0.8526315789473684,0.0417,0.8009999999999999,0.795,0.000113,0.0717,0.7080189282516945,0.051534672224327394,0.754,0.1542924318485099,4,2017-01-01,indie pop,indie rock,modern alternative rock,modern rock,rock,,,,,,"indie pop,indie rock,modern alternative rock,modern rock,rock",4kI8Ie27vjvonwaB2ePh8T,1128286,0.7272727272727273,NormalPeriod,0.004719338464975231
82251,How Long,Charlie Puth,50601,2018-01-08,32DGGj6KlNuBr6WaqRxpxi,2018,2492025,How Long,2017-10-05,0.2855546452124159,0.06315789473684211,0.189,0.8490000000000001,0.581,3.61e-06,0.0805,0.6998337383297096,0.10136415308829104,0.779,0.3511533329097032,4,2017-01-01,dance pop,pop,post-teen pop,viral pop,,,,,,,"dance pop,pop,post-teen pop,viral pop",6VuMaDnrHyPL1p4EHjYLi7,11238659,0.8484848484848485,NormalPeriod,0.004484472853866823
82312,Attention,Charlie Puth,43307,2018-01-08,4iLqG9SeJSnt0cSPICSjxv,2018,2039805,Attention,2017-04-20,0.32111533450633284,0.06315789473684211,0.0969,0.774,0.626,3.12e-05,0.0848,0.7516945901010359,0.037893141341417205,0.777,0.2878185168710681,4,2017-01-01,dance pop,pop,post-teen pop,viral pop,,,,,,,"dance pop,pop,post-teen pop,viral pop",6VuMaDnrHyPL1p4EHjYLi7,11238659,0.8484848484848485,NormalPeriod,0.0036706895595677476
82373,Finesse - Remix; feat. Cardi B,Bruno Mars,48383,2018-01-08,3Vo4wInECJQuz9BIBMOu8i,2018,3009065,Finesse (Remix) [feat. Cardi B],2017-12-20,0.3367305548466818,0.8105263157894737,0.0185,0.7040000000000001,0.8590000000000001,0.0,0.0215,0.7232382657628853,0.1447517999242137,0.926,0.320061002732414,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",0du5cEVh5yTK9QJze8zA0C,26495334,0.8888888888888888,NormalPeriod,0.005414901659502121
82434,Kung Fu,Dasoul,45499,2018-01-08,0B6GRS3vGtzu6w5BQXqWMq,2018,2002591,Kung Fu,2017-04-21,0.3823754583428472,0.0,0.13699999999999998,0.8170000000000001,0.804,1.4e-05,0.0917,0.7555313978769663,0.07938613111026904,0.57,0.3193048230285315,4,2017-01-01,,,,,,,,,,,,0lNg9YtW8USxeZZnEqz3RQ,215272,0.5252525252525253,NormalPeriod,0.0036037218635037835
82495,"Amor, Amor, Amor (feat. Wisin)",Jennifer Lopez,40746,2018-01-08,7h9sdbDEBfkWSmO4mzGED6,2018,1879155,"Amor, Amor, Amor (feat. Wisin)",2017-11-10,0.2864921494096947,0.6,0.0389,0.743,0.917,6.03e-06,0.265,0.7830924670674001,0.1394467601364153,0.491,0.369790938552456,4,2017-01-01,dance pop,pop,pop rap,post-teen pop,urban contemporary,,,,,,"dance pop,pop,pop rap,post-teen pop,urban contemporary",2DlGxzQSjYe5N6G9nkYghR,8564567,0.797979797979798,NormalPeriod,0.0033815951227247364
82556,Ni Tú Ni Yo (feat. Gente de Zona),Jennifer Lopez,26942,2018-01-08,5xMzazov0IHYllrc8U2K6F,2018,473803,Ni Tú Ni Yo (feat. Gente de Zona),2017-07-04,0.3329483029562274,0.631578947368421,0.123,0.6729999999999999,0.907,0.0,0.423,0.7974804962271389,0.09624857900719967,0.768,0.3450022240579526,4,2017-01-01,dance pop,pop,pop rap,post-teen pop,urban contemporary,,,,,,"dance pop,pop,pop rap,post-teen pop,urban contemporary",2DlGxzQSjYe5N6G9nkYghR,8564567,0.797979797979798,NormalPeriod,0.0008526225425429772
82574,La fórmula (feat. Chris Jeday),De La Ghetto,39644,2018-01-08,4XCQtUoRSh22Ep18ULmDnT,2018,1802408,La Formula (feat. Chris Jeday),2017-09-15,0.3768954911152002,0.6210526315789474,0.118,0.701,0.845,7.8e-06,0.311,0.8600204629748051,0.0826070481242895,0.7559999999999999,0.7452564021096778,4,2017-01-01,latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical,,,,,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",3EiLUeyEcA6fbRPSHkG5kb,4157665,0.8181818181818182,NormalPeriod,0.003243486621359093
82622,#Natural,Paty Cantú,38944,2018-01-08,6QY4K8DzL1HtAZbz7BGGOx,2018,167098,#Natural,2017-10-20,0.3628544182235773,0.0,0.0903,0.8029999999999999,0.825,0.0,0.133,0.8052820053715309,0.05646078059871161,0.833,0.26858994725805424,4,2017-01-01,dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop,,,,"dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop",7K9rdoOJSiKXoVXPlSkGKT,1424152,0.6666666666666666,NormalPeriod,0.000300697803968836
82626,#Natural,Paty Cantú,51355,2018-01-12,3cRJo0hXMcrXa7oLfAUU4d,2018,2140809,#Natural,2017-10-20,0.3628544182235773,0.5052631578947369,0.114,0.8,0.836,0.0,0.134,0.8090548663511958,0.0636604774535809,0.816,0.2686407828683993,4,2017-01-01,dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop,,,,"dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop",7K9rdoOJSiKXoVXPlSkGKT,1424152,0.6666666666666666,NormalPeriod,0.003852449251437598
82683,Him & I (with Halsey),G-Eazy,36558,2018-01-08,5k38wzpLb15YgncyWdTZE4,2018,1636054,The Beautiful & Damned,2017-12-15,0.4752823929190227,0.8105263157894737,0.0534,0.589,0.731,0.0,0.308,0.6294922624376519,0.1205001894657067,0.191,0.21071995933151166,4,2017-01-01,hip hop,indie pop rap,oakland hip hop,pop rap,rap,,,,,,"hip hop,indie pop rap,oakland hip hop,pop rap,rap",02kJSzxNuaWGqwubyUba0Z,4568953,0.8484848484848485,NormalPeriod,0.002944127667443237
82741,No Limit,G-Eazy,19970,2018-01-08,2DQ1ITjI0YoLFzuADN1ZBW,2018,211722,The Beautiful & Damned,2017-12-15,0.4122090446321841,0.8,0.0117,0.838,0.7709999999999999,0.0,0.0853,0.7926844865072259,0.41834028040924587,0.405,0.7702230412403889,4,2017-01-01,hip hop,indie pop rap,oakland hip hop,pop rap,rap,,,,,,"hip hop,indie pop rap,oakland hip hop,pop rap,rap",02kJSzxNuaWGqwubyUba0Z,4568953,0.8484848484848485,NormalPeriod,0.0003810000146733647
82751,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,29983,2018-01-08,5AEtlRudpgdT5FtNiuly6Y,2018,1686475,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,0.222596806038709,0.07368421052631577,0.0393,0.659,0.7170000000000001,0.0,0.0769,0.7664023532421026,0.06612353164077303,0.71,0.30685009849399497,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",5p7f24Rk5HkUZsaS3BLG5F,6041451,0.797979797979798,NormalPeriod,0.003034861751477233
82812,Capital Letters,Hailee Steinfeld,28088,2018-02-14,3towKHKVOXCCcL1fHv6xFO,2018,766703,"Capital Letters [From ""Fifty Shades Freed (Original Motion Picture Soundtrack)""]",2018-01-12,0.34236632506413445,0.0,0.0342,0.672,0.82,6.67e-06,0.0921,0.6851259751886432,0.10136415308829104,0.463,0.2879964415072759,4,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",5p7f24Rk5HkUZsaS3BLG5F,6041451,0.797979797979798,NormalPeriod,0.0013797047744217074
82834,Capital Letters,Hailee Steinfeld,29164,2018-02-25,2bllegdYt2WoYdbRZyJ730,2018,66496,"Capital Letters [From ""Fifty Shades Freed (Original Motion Picture Soundtrack)""]",2018-01-12,0.34236632506413445,0.4526315789473685,0.0333,0.6659999999999999,0.8140000000000001,7.02e-06,0.0535,0.6810973270239161,0.09549071618037136,0.478,0.2869670203977886,4,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",5p7f24Rk5HkUZsaS3BLG5F,6041451,0.797979797979798,NormalPeriod,0.00011966152301470825
82836,This Is Me,Keala Settle,29193,2018-01-08,2xGjteMU3E1tkEPVFBO08U,2018,1915834,This Is Me,2017-10-27,0.3835198044403852,0.7157894736842105,0.00583,0.284,0.7040000000000001,0.000115,0.0424,0.5698299015219338,0.30845017051913604,0.1,0.8702738768507338,4,2017-01-01,broadway,hollywood,show tunes,,,,,,,,"broadway,hollywood,show tunes",7HV2RI2qNug4EcQqLbCAKS,129380,0.7171717171717171,NormalPeriod,0.003447600070430711
82897,Let You Down,NF,26965,2018-01-08,6mrKP2jyIQmM0rw6fQryjr,2018,1070055,Perception,2017-10-06,0.3228479712033095,0.07368421052631577,0.33,0.659,0.716,0.0,0.173,0.6723366159355416,0.1663508904888215,0.4370000000000001,0.5926669632077269,4,2017-01-01,hip hop,pop rap,rap,,,,,,,,"hip hop,pop rap,rap",6fOMl44jA4Sp5b9PpYCkzz,4116674,0.8585858585858586,NormalPeriod,0.001925595690109234
82938,Issues,Julia Michaels,26669,2018-01-08,7vu0JkJh0ldukEYbTVcqd0,2018,1615625,Nervous System,2017-07-28,0.2266799188749949,0.7473684210526316,0.401,0.728,0.415,0.0,0.0616,0.5969433431385087,0.07711254262978401,0.455,0.3774416979093855,4,2017-01-01,dance pop,electropop,pop,post-teen pop,,,,,,,"dance pop,electropop,pop,post-teen pop",0ZED1XzwlLHW4ZaG4lOT6m,3145247,0.8383838383838383,NormalPeriod,0.002907365076405167
82999,Heaven,Julia Michaels,24964,2018-02-26,4QfNOZN7vrQCQKK1ZJ3XPb,2018,376590,"Heaven [From ""Fifty Shades Freed (Original Motion Picture Soundtrack)""]",2018-01-26,0.2682981209622178,0.0,0.863,0.544,0.379,0.0,0.083,0.4523596367821973,0.03410382720727548,0.322,0.9214526275656096,3,2018-01-01,dance pop,electropop,pop,post-teen pop,,,,,,,"dance pop,electropop,pop,post-teen pop",0ZED1XzwlLHW4ZaG4lOT6m,3145247,0.8383838383838383,NormalPeriod,0.0006776848675425436
83011,Rewrite The Stars,Zac Efron,25309,2018-01-08,630sXRhIcfwr2e4RdNtjKN,2018,1378981,Rewrite The Stars,2017-11-17,0.3371388661303104,0.8,0.0716,0.684,0.619,0.0,0.122,0.5871594833098862,0.02917771883289125,0.284,0.4467115714558048,4,2017-01-01,dance pop,hollywood,pop,post-teen pop,show tunes,,,,,,"dance pop,hollywood,pop,post-teen pop,show tunes",6U1dBXJhC8gXFjamvFTmHg,662963,0.7474747474747475,NormalPeriod,0.0024815171840162627
83057,Loca (feat. Cali y El Dandee),Maite Perroni,24865,2018-01-08,05ZXXyeZFhZtA6DAP3Aw7x,2018,316611,Loca (feat. Cali y El Dandee),2017-05-12,0.3826064765691107,0.6736842105263158,0.11,0.7509999999999999,0.8390000000000001,0.0,0.0865,0.8197979281238009,0.05835543766578249,0.639,0.25590646247696514,4,2017-01-01,latin pop,mexican pop,,,,,,,,,"latin pop,mexican pop",6ModsWtBph2rE6zCTVxvZt,829072,0.5959595959595959,NormalPeriod,0.000569750879198896
83069,Como yo te quiero (feat. Alexis & Fido),Maite Perroni,25107,2018-01-27,6x2js4gDZlpkNBbsAxolBs,2018,1078233,Como Yo Te Quiero (feat. Alexis & Fido),2018-01-19,0.3313902730581709,0.5473684210526316,0.217,0.7440000000000001,0.83,0.0,0.17,0.7804067016242486,0.06252368321333839,0.7609999999999999,0.2494503399631441,4,2018-01-01,latin pop,mexican pop,,,,,,,,,"latin pop,mexican pop",6ModsWtBph2rE6zCTVxvZt,829072,0.5959595959595959,NormalPeriod,0.001940312243514165
83111,The Greatest Show,Hugh Jackman,24163,2018-01-08,43ay9lQZ5rfNcOOHhRF2cM,2018,453489,The Greatest Show,2017-10-27,0.5646810739661263,0.6526315789473685,0.000239,0.417,0.8240000000000001,0.0545,0.0725,0.5644583706356312,0.15498294808639634,0.4,0.6556078032661878,4,2017-01-01,hollywood,show tunes,,,,,,,,,"hollywood,show tunes",5F1aoppMtU3OMiltO8ymJ2,529927,0.7373737373737373,NormalPeriod,0.0008160668974136343
83130,The Other Side,Hugh Jackman,20015,2018-01-15,2cKovq3l6OJjhVVDbVKOsr,2018,20015,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08,0.3289001114797255,0.7894736842105263,0.00433,0.638,0.795,0.00139,0.153,0.4947563627062285,0.5282303902993557,0.31,0.6306348096841838,4,2017-01-01,hollywood,show tunes,,,,,,,,,"hollywood,show tunes",5F1aoppMtU3OMiltO8ymJ2,529927,0.7373737373737373,NormalPeriod,3.6017585766653415e-05
83131,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,24065,2018-01-08,7nKBxz47S9SD79N086fuhn,2018,1435481,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),2017-02-24,0.3122157602782964,0.7894736842105263,0.0744,0.684,0.823,0.0,0.111,0.8242742038623865,0.10250094732853353,0.647,0.23067293639194256,4,2017-01-01,dance pop,latin,latin pop,mexican pop,pop,tropical,,,,,"dance pop,latin,latin pop,mexican pop,pop,tropical",7qG3b048QCHVRO5Pv1T5lw,9551884,0.8181818181818182,NormalPeriod,0.0025831906087385166
83188,EL BAÑO (feat. Bad Bunny),Enrique Iglesias,133972,2018-01-12,2vvdTrdryjsl8DmPIMDWZU,2018,12331745,EL BAÑO (feat. Bad Bunny),2018-01-12,0.3658764589741179,0.7157894736842105,0.132,0.7190000000000001,0.8420000000000001,0.0,0.105,0.8073283028520272,0.02860932171276999,0.534,0.22412149710872464,4,2018-01-01,dance pop,latin,latin pop,mexican pop,pop,tropical,,,,,"dance pop,latin,latin pop,mexican pop,pop,tropical",7qG3b048QCHVRO5Pv1T5lw,9551884,0.8181818181818182,NormalPeriod,0.022191340654009465
83245,Say You Won't Let Go,James Arthur,24031,2018-01-08,5uCax9HTNlzGybIStD3vDh,2018,557124,Back from the Edge,2016-10-28,0.3210911581803285,0.9052631578947368,0.695,0.358,0.557,0.0,0.0902,0.5620283923775419,0.06782872300113678,0.494,0.1925144563766919,4,2016-01-01,pop,post-teen pop,talent show,uk pop,,,,,,,"pop,post-teen pop,talent show,uk pop",4IWBUUAFIplrNtaOHcJPRM,6491844,0.8383838383838383,NormalPeriod,0.001002561151769224
83269,A Million Dreams,Ziv Zaifman,23770,2018-01-08,0RoA7ObU6phWpqhlC9zH4Z,2018,206918,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08,0.4768592266261937,0.8105263157894737,0.243,0.265,0.312,0.0,0.0893,0.28763268960225097,0.06384994316028797,0.0998,0.0,3,2017-01-01,show tunes,,,,,,,,,,show tunes,2cQr2KbzdRtIFlfbHGnNsL,7215,0.6262626262626263,NormalPeriod,0.00037235507427751144
83278,More Than You Know,Axwell /\ Ingrosso,23350,2018-01-08,71bBFbfn2OBK5QwUJSLS44,2018,1328649,More Than You Know,2017-07-28,0.2983492941855936,0.021052631578947368,0.0274,0.642,0.733,0.0,0.266,0.7153088630259623,0.021030693444486544,0.519,0.4341869479570439,4,2017-01-01,big room,dance pop,edm,electro house,pop,tropical house,,,,,"big room,dance pop,edm,electro house,pop,tropical house",2XnBwblw31dfGnspMIwgWz,2165794,0.7171717171717171,NormalPeriod,0.0023909432581203246
83334,Unforgettable,French Montana,23295,2018-01-08,3B54sVLJ402zGa6Xm4YGNe,2018,177469,Jungle Rules,2017-07-14,0.3813573663922206,0.8631578947368421,0.0293,0.726,0.769,0.0101,0.104,0.7126230975828112,0.18908677529367185,0.733,0.2747537650123912,4,2017-01-01,hip hop,pop rap,rap,southern hip hop,trap,,,,,,"hip hop,pop rap,rap,southern hip hop,trap",6vXTefBL93Dj5IqAWq6OTv,3604848,0.8282828282828283,NormalPeriod,0.00031936072587670323
83342,Filthy,Justin Timberlake,22595,2018-01-08,1L3NV7VrCiuE8C5QlhdeQL,2018,239243,Filthy,2018-01-05,0.5426537547177414,0.5473684210526316,0.0354,0.745,0.579,0.0118,0.246,0.6660698299015219,0.21750663129973474,0.645,0.26850733939124355,4,2018-01-01,dance pop,pop,,,,,,,,,"dance pop,pop",31TPClRtHm23RisEBtV3X7,9598747,0.8383838383838383,NormalPeriod,0.00043052486992612853
83352,Supplies,Justin Timberlake,26262,2018-01-19,4Z6YruMINNspGet1gQyYlK,2018,26262,Supplies,2018-01-18,0.3590587350408983,0.4631578947368421,0.00695,0.7929999999999999,0.5539999999999999,0.0,0.127,0.6115232126870445,0.04149298976885184,0.225,0.4146025290716146,4,2018-01-01,dance pop,pop,,,,,,,,,"dance pop,pop",31TPClRtHm23RisEBtV3X7,9598747,0.8383838383838383,NormalPeriod,4.7259247434616635e-05
83353,Say Something (feat. Chris Stapleton),Justin Timberlake,27052,2018-01-26,09ts3GnICqYEU5PkQCpJK3,2018,97870,Say Something (feat. Chris Stapleton),2018-01-25,0.5022175063462856,0.6421052631578947,0.103,0.7070000000000001,0.632,1.09e-05,0.0841,0.5854968666069831,0.1055323986358469,0.3720000000000001,0.2687488085403826,4,2018-01-01,dance pop,pop,,,,,,,,,"dance pop,pop",31TPClRtHm23RisEBtV3X7,9598747,0.8383838383838383,NormalPeriod,0.00017611996597463752
83357,Say Something (feat. Chris Stapleton),Justin Timberlake,25267,2018-02-02,1LhMopPAallLeaeNutqbgS,2018,698830,Man of the Woods,2018-02-02,0.5022175063462856,0.7578947368421053,0.103,0.7070000000000001,0.632,1.09e-05,0.0841,0.5854968666069831,0.1055323986358469,0.3720000000000001,0.2687488085403826,4,2018-01-01,dance pop,pop,,,,,,,,,"dance pop,pop",31TPClRtHm23RisEBtV3X7,9598747,0.8383838383838383,NormalPeriod,0.0012575652990912019
83385,Filthy,Justin Timberlake,23791,2018-02-02,5ZpjODX6OH1xZs3AOewTO6,2018,97697,Man of the Woods,2018-02-02,0.5426537547177414,0.631578947368421,0.0354,0.745,0.579,0.0118,0.246,0.6660698299015219,0.21750663129973474,0.645,0.26850733939124355,4,2018-01-01,dance pop,pop,,,,,,,,,"dance pop,pop",31TPClRtHm23RisEBtV3X7,9598747,0.8383838383838383,NormalPeriod,0.00017580864734672688
83389,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,22044,2018-01-08,2NF8A7C6tICScdRaZ0BrEe,2018,1275994,Katchi (Ofenbach vs. Nick Waterhouse),2017-08-25,0.15869340389238848,0.7157894736842105,0.0261,0.8370000000000001,0.7929999999999999,9.04e-05,0.0743,0.7123033636014836,0.06347101174687382,0.87,0.4463430132808032,4,2017-01-01,new french touch,tropical house,,,,,,,,,"new french touch,tropical house",4AKwRarlmsUlLjIwt38NLw,346526,0.7272727272727273,NormalPeriod,0.002296189024868107
83440,Hola (feat. Maluma),Flo Rida,21014,2018-01-08,6ayTAnEwP3Yo4DOjLsN5r2,2018,67765,Hola (feat. Maluma),2017-11-17,0.2698104844667105,0.6210526315789474,0.0207,0.757,0.711,3.04e-05,0.11,0.6710576800102315,0.10174308450170516,0.649,0.3703310669123721,4,2017-01-01,dance pop,miami hip hop,pop,pop rap,,,,,,,"dance pop,miami hip hop,pop,pop rap",0jnsk9HBra6NMjO2oANoPY,7710355,0.8181818181818182,NormalPeriod,0.00012194512612926648
83443,Never Enough,Loren Allred,20971,2018-01-08,0Gl5s8IhMmQE5YQwM8Qx1J,2018,62321,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08,0.3112057271030046,0.8105263157894737,0.423,0.277,0.394,0.0,0.0952,0.4657884639979537,0.019704433497536943,0.227,0.2035330749189808,3,2017-01-01,deep talent show,hollywood,movie tunes,,,,,,,,"deep talent show,hollywood,movie tunes",0LyOADBjj28cbvJWTXUEGA,74969,0.6565656565656566,NormalPeriod,0.00011214848676310805
83446,Shake It Out,Florence + The Machine,20865,2018-01-08,7aliOjqVEBd3ZZ8NMkuifd,2018,20865,Ceremonials,2011-01-01,0.4988435657394598,0.0,0.0104,0.52,0.7909999999999999,0.0,0.106,0.7635247474101547,0.02766199317923456,0.19,0.3351337611997204,4,2011-01-01,art pop,baroque pop,pop,uk alternative pop,,,,,,,"art pop,baroque pop,pop,uk alternative pop",1moxjboGR7GNWYIMWsRjgG,5263908,0.7777777777777778,NormalPeriod,3.7547185961589983e-05
83447,All The Stars (with SZA),Kendrick Lamar,20802,2018-01-08,66kQ7wr4d2LwwSjr7HXcyr,2018,185526,All The Stars (with SZA),2018-01-04,0.3857601439834527,0.6631578947368421,0.0287,0.705,0.628,0.0193,0.0863,0.6922240695741143,0.0486926866237211,0.465,0.26721738577873805,4,2018-01-01,conscious hip hop,hip hop,rap,west coast rap,,,,,,,"conscious hip hop,hip hop,rap,west coast rap",2YZyLoL8N0Wb9xBt1NhZWg,15367080,0.898989898989899,NormalPeriod,0.0003338595361950608
83454,All The Stars (with SZA),Kendrick Lamar,28706,2018-01-15,12SJpYZEdj4kzWZ8FPFg4Y,2018,683859,All The Stars (with SZA),2018-01-04,0.3857601439834527,0.010526315789473684,0.0322,0.715,0.62,0.0142,0.0881,0.6880035810205908,0.052103069344448666,0.456,0.2672999936455487,4,2018-01-01,conscious hip hop,hip hop,rap,west coast rap,,,,,,,"conscious hip hop,hip hop,rap,west coast rap",2YZyLoL8N0Wb9xBt1NhZWg,15367080,0.898989898989899,NormalPeriod,0.001230624540834266
83479,All The Stars (with SZA),Kendrick Lamar,39836,2018-02-09,2Imq77E6CEJR5TPUxlJvTY,2018,803323,Black Panther The Album Music From And Inspired By,2018-02-09,0.3767504331591742,0.021052631578947368,0.0548,0.532,0.642,0.000246,0.0991,0.7223430106151681,0.1663508904888215,0.536,0.8786236258499078,4,2018-01-01,conscious hip hop,hip hop,rap,west coast rap,,,,,,,"conscious hip hop,hip hop,rap,west coast rap",2YZyLoL8N0Wb9xBt1NhZWg,15367080,0.898989898989899,NormalPeriod,0.001445603549878857
83496,All The Stars (with SZA),Kendrick Lamar,38553,2018-02-10,3GCdLUSnKSMJhs4Tj6CV3s,2018,643603,Black Panther The Album Music From And Inspired By,2018-02-09,0.3767504331591742,0.8526315789473684,0.0605,0.698,0.633,0.000194,0.0926,0.7188259368205653,0.0691549829480864,0.552,0.2680116921903794,4,2018-01-01,conscious hip hop,hip hop,rap,west coast rap,,,,,,,"conscious hip hop,hip hop,rap,west coast rap",2YZyLoL8N0Wb9xBt1NhZWg,15367080,0.898989898989899,NormalPeriod,0.0011581826756020704
83508,XO Tour Llif3,Lil Uzi Vert,20679,2018-01-08,7GX5flRQZVHRAGd6B4TmDO,2018,125592,Luv Is Rage 2,2017-08-25,0.24383436530428595,0.8947368421052632,0.00264,0.732,0.75,0.0,0.109,0.6280214861235452,0.3937097385373247,0.401,0.6376628328143865,4,2017-01-01,melodic rap,philly rap,rap,,,,,,,,"melodic rap,philly rap,rap",4O15NlyKLIASxsJ0PrXPfz,9602820,0.9292929292929292,NormalPeriod,0.00022600652668526284
83514,Deja vu,Prince Royce,20335,2018-01-08,46HdsiK0uR26B2dY9QPzda,2018,390683,FIVE (Deluxe Edition),2017-02-24,0.2808348891246827,0.7263157894736842,0.39,0.732,0.8009999999999999,0.0,0.31,0.7883361043611715,0.017999242137173174,0.8240000000000001,0.4399440808286204,4,2017-01-01,bachata,latin,latin pop,reggaeton,tropical,,,,,,"bachata,latin,latin pop,reggaeton,tropical",3MHaV05u0io8fQbZ2XPtlC,5640046,0.8080808080808081,NormalPeriod,0.0007030456387745918
83532,Por Favor - Spanglish Version,Fifth Harmony,20231,2018-01-08,2vHDurkzJ8dhCzoPzqiE2C,2018,106881,Fifth Harmony,2017-10-29,0.2873651834042953,0.5894736842105263,0.188,0.759,0.76,2.1e-06,0.0607,0.6880675278168564,0.08980674497915876,0.733,0.2750333608692889,4,2017-01-01,dance pop,girl group,pop,post-teen pop,talent show,viral pop,,,,,"dance pop,girl group,pop,post-teen pop,talent show,viral pop",1l8Fu6IkuTP0U5QetQJ5Xt,11243888,0.7575757575757576,NormalPeriod,0.00019233552757060623
83537,Malibu,Miley Cyrus,20122,2018-01-08,1UZOjK1BwmwWU14Erba9CZ,2018,127432,Younger Now,2017-09-29,0.3759982807945952,0.8315789473684211,0.0767,0.573,0.7809999999999999,2.64e-05,0.0813,0.6254636142729251,0.06119742326638877,0.343,0.5413166423079366,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",5YGY8feqx7naU7z4HrwZM6,12448359,0.8686868686868687,NormalPeriod,0.00022931766122489023
83543,What About Us,P!nk,19946,2018-01-08,0Qh38w01QRXK6KHIv0e3hb,2018,762975,Beautiful Trauma,2017-10-13,0.4772541066175977,0.8,0.0285,0.489,0.588,2.11e-06,0.0906,0.6401074306177261,0.052103069344448666,0.187,0.3740865476266125,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",1KCSPY1glIKqW2TotWuXOR,9246832,0.8383838383838383,NormalPeriod,0.0013729961279196796
83575,Listen - Operación Triunfo 2017,Nerea Rodríguez,24648,2018-01-09,61iIK9WKz7ymVyH15PCwaQ,2018,46524,Listen (Operación Triunfo 2017),2018-01-09,0.17252494862530726,0.0,0.65,0.457,0.6609999999999999,0.0,0.107,0.8240823634735899,0.02406214475179993,0.225,0.4367287284742962,4,2018-01-01,latin talent show,latin viral pop,,,,,,,,,"latin talent show,latin viral pop",4dwd5pUVuNVBvymNGls5dg,61143,0.404040404040404,NormalPeriod,8.37213170226222e-05
83577,Somebody To Love - Operación Triunfo 2017,Agoney,24535,2018-01-09,0l8BwV16S4OoLRf5fsZTHB,2018,46435,Somebody To Love (Operación Triunfo 2017),2018-01-09,0.11018494889393307,0.25263157894736843,0.066,0.474,0.649,0.0,0.14,0.7177388412840516,0.0270935960591133,0.468,0.3772574188218848,1,2018-01-01,latin talent show,latin viral pop,spanish pop,,,,,,,,"latin talent show,latin viral pop,spanish pop",4jKvQ93sRiKroRRaAI6Fqk,71814,0.5353535353535354,NormalPeriod,8.356115888456414e-05
83579,Lucha De Gigantes,Agoney,45151,2018-01-16,22fjigk9wtGZn1ILaMca8G,2018,235423,Lucha De Gigantes (Operación Triunfo 2017),2018-01-15,0.1084549984554014,0.0,0.539,0.456,0.47,0.0,0.095,0.6617214477554674,0.016294050776809402,0.361,0.3029675287538921,4,2018-01-01,latin talent show,latin viral pop,spanish pop,,,,,,,,"latin talent show,latin viral pop,spanish pop",4jKvQ93sRiKroRRaAI6Fqk,71814,0.5353535353535354,NormalPeriod,0.0004236506666971195
83587,Eloise,Agoney,44724,2018-01-16,34YuSg4XsjldClXrXPAFjW,2018,201841,Eloise (Operación Triunfo 2017),2018-01-15,0.1807771345681168,0.0,0.205,0.5489999999999999,0.897,0.0,0.5589999999999999,0.8041949098350172,0.1815081470253884,0.536,0.5092647899853847,3,2018-01-01,latin talent show,latin viral pop,spanish pop,,,,,,,,"latin talent show,latin viral pop,spanish pop",4jKvQ93sRiKroRRaAI6Fqk,71814,0.5353535353535354,NormalPeriod,0.0003632188622896374
