,Position,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,artist_id,artist_followers,artist_popularity
4760,147,¿Qué Ha Pasao'?,Abraham Mateo,39268,2020-03-31,2zkVH2daHyjS51g7PRJFDn,2020,2553313,¿Qué Ha Pasao'?,2019-10-01,0.21062107011507888,0.72,0.315,0.648,0.752,0.0,0.201,0.8732636179179023,0.24654377880184336,0.405,0.840388229455649,4,latin,latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop,,,,2bxxlINUlcMQQb39K7IopR,1060356,72
4761,141,¿Qué Ha Pasao'?,Abraham Mateo,42655,2020-04-01,2zkVH2daHyjS51g7PRJFDn,2020,2553313,¿Qué Ha Pasao'?,2019-10-01,0.21062107011507888,0.72,0.315,0.648,0.752,0.0,0.201,0.8732636179179023,0.24654377880184336,0.405,0.840388229455649,4,latin,latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop,,,,2bxxlINUlcMQQb39K7IopR,1060356,72
4762,138,¿Qué Ha Pasao'?,Abraham Mateo,44093,2020-04-02,2zkVH2daHyjS51g7PRJFDn,2020,2553313,¿Qué Ha Pasao'?,2019-10-01,0.21062107011507888,0.72,0.315,0.648,0.752,0.0,0.201,0.8732636179179023,0.24654377880184336,0.405,0.840388229455649,4,latin,latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop,,,,2bxxlINUlcMQQb39K7IopR,1060356,72
4763,164,¿Qué Ha Pasao'?,Abraham Mateo,38443,2020-04-03,2zkVH2daHyjS51g7PRJFDn,2020,2553313,¿Qué Ha Pasao'?,2019-10-01,0.21062107011507888,0.72,0.315,0.648,0.752,0.0,0.201,0.8732636179179023,0.24654377880184336,0.405,0.840388229455649,4,latin,latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop,,,,2bxxlINUlcMQQb39K7IopR,1060356,72
4764,161,¿Qué Ha Pasao'?,Abraham Mateo,39064,2020-04-04,2zkVH2daHyjS51g7PRJFDn,2020,2553313,¿Qué Ha Pasao'?,2019-10-01,0.21062107011507888,0.72,0.315,0.648,0.752,0.0,0.201,0.8732636179179023,0.24654377880184336,0.405,0.840388229455649,4,latin,latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop,,,,2bxxlINUlcMQQb39K7IopR,1060356,72
4765,159,¿Qué Ha Pasao'?,Abraham Mateo,37076,2020-04-05,2zkVH2daHyjS51g7PRJFDn,2020,2553313,¿Qué Ha Pasao'?,2019-10-01,0.21062107011507888,0.72,0.315,0.648,0.752,0.0,0.201,0.8732636179179023,0.24654377880184336,0.405,0.840388229455649,4,latin,latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop,,,,2bxxlINUlcMQQb39K7IopR,1060356,72
4766,159,¿Qué Ha Pasao'?,Abraham Mateo,38869,2020-04-06,2zkVH2daHyjS51g7PRJFDn,2020,2553313,¿Qué Ha Pasao'?,2019-10-01,0.21062107011507888,0.72,0.315,0.648,0.752,0.0,0.201,0.8732636179179023,0.24654377880184336,0.405,0.840388229455649,4,latin,latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop,,,,2bxxlINUlcMQQb39K7IopR,1060356,72
4767,148,¿Qué Ha Pasao'?,Abraham Mateo,42075,2020-04-07,2zkVH2daHyjS51g7PRJFDn,2020,2553313,¿Qué Ha Pasao'?,2019-10-01,0.21062107011507888,0.72,0.315,0.648,0.752,0.0,0.201,0.8732636179179023,0.24654377880184336,0.405,0.840388229455649,4,latin,latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop,,,,2bxxlINUlcMQQb39K7IopR,1060356,72
4768,138,¿Qué Ha Pasao'?,Abraham Mateo,45549,2020-04-08,2zkVH2daHyjS51g7PRJFDn,2020,2553313,¿Qué Ha Pasao'?,2019-10-01,0.21062107011507888,0.72,0.315,0.648,0.752,0.0,0.201,0.8732636179179023,0.24654377880184336,0.405,0.840388229455649,4,latin,latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop,,,,2bxxlINUlcMQQb39K7IopR,1060356,72
4769,139,¿Qué Ha Pasao'?,Abraham Mateo,42886,2020-04-09,2zkVH2daHyjS51g7PRJFDn,2020,2553313,¿Qué Ha Pasao'?,2019-10-01,0.21062107011507888,0.72,0.315,0.648,0.752,0.0,0.201,0.8732636179179023,0.24654377880184336,0.405,0.840388229455649,4,latin,latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop,,,,2bxxlINUlcMQQb39K7IopR,1060356,72
